Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,regulation of cell cycle G2/M phase transition (GO:1902749),1/85,0.2323837289121735,0.3491061498269638,0,0,3.8747072599531616,5.654613205593275,NINL
GO_Biological_Process_2021,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",1/85,0.2323837289121735,0.3491061498269638,0,0,3.8747072599531616,5.654613205593275,RAB6B
GO_Biological_Process_2021,negative regulation of phosphorylation (GO:0042326),1/86,0.2347734924011352,0.3510930863635159,0,0,3.828929604628737,5.548632425072559,IGFBP3
GO_Biological_Process_2021,"retrograde transport, endosome to Golgi (GO:0042147)",1/88,0.2395310806350767,0.3543041890430206,0,0,3.7405313736574337,5.345489016083159,RAB6B
GO_Biological_Process_2021,collagen fibril organization (GO:0030199),1/89,0.2418989494871381,0.3543041890430206,0,0,3.697839046199702,5.248103353581816,LOXL1
GO_Biological_Process_2021,post-Golgi vesicle-mediated transport (GO:0006892),1/89,0.2418989494871381,0.3543041890430206,0,0,3.697839046199702,5.248103353581816,STXBP6
GO_Biological_Process_2021,second-messenger-mediated signaling (GO:0019932),1/89,0.2418989494871381,0.3543041890430206,0,0,3.697839046199702,5.248103353581816,RCAN2
GO_Biological_Process_2021,positive regulation of autophagy (GO:0010508),1/90,0.2442595640174295,0.3543041890430206,0,0,3.656106096887088,5.153368676440941,MID2
GO_Biological_Process_2021,cellular amino acid catabolic process (GO:0009063),1/90,0.2442595640174295,0.3543041890430206,0,0,3.656106096887088,5.153368676440941,AASS
GO_Biological_Process_2021,chemical synaptic transmission (GO:0007268),2/306,0.245147550027997,0.3543041890430206,0,0,2.152850877192982,3.0266822941137743,NLGN4Y;SYT1
GO_Biological_Process_2021,sensory perception of sound (GO:0007605),1/91,0.2466129461728016,0.3543041890430206,0,0,3.615300546448088,5.061186460857805,TMC2
GO_Biological_Process_2021,regulation of actin cytoskeleton organization (GO:0032956),1/91,0.2466129461728016,0.3543041890430206,0,0,3.615300546448088,5.061186460857805,DMTN
GO_Biological_Process_2021,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),1/92,0.2489591176781075,0.3561197813743365,0,0,3.575391821293461,4.9714628451688165,DMTN
GO_Biological_Process_2021,nucleosome organization (GO:0034728),1/94,0.2536299157020701,0.3612304859999181,0,0,3.498149127445796,4.799037674007423,NAP1L2
GO_Biological_Process_2021,ciliary basal body-plasma membrane docking (GO:0097711),1/95,0.2559545854867163,0.3629700802807313,0,0,3.460760376700384,4.716169374702078,NINL
GO_Biological_Process_2021,regulation of vesicle-mediated transport (GO:0060627),1/96,0.2582721311889656,0.3646846830951489,0,0,3.424158757549612,4.6354257369801735,SYT1
GO_Biological_Process_2021,regulation of peptidyl-serine phosphorylation (GO:0033135),1/98,0.2628859362223205,0.369613132551895,0,0,3.353219536927497,4.480018809740678,DMTN
GO_Biological_Process_2021,positive regulation of translation (GO:0045727),1/100,0.2674715018007107,0.3729064180919275,0,0,3.285146547441629,4.332261561529935,PRR16
GO_Biological_Process_2021,positive regulation of cell cycle process (GO:0090068),1/101,0.269753747980182,0.3729064180919275,0,0,3.252131147540984,4.261091114242176,MRGPRX2
GO_Biological_Process_2021,cellular response to chemical stress (GO:0062197),1/101,0.269753747980182,0.3729064180919275,0,0,3.252131147540984,4.261091114242176,GPX2
GO_Biological_Process_2021,protein O-linked glycosylation (GO:0006493),1/102,0.2720289980001902,0.3729064180919275,0,0,3.2197695179354,4.191646025703603,LARGE1
GO_Biological_Process_2021,positive regulation of cell growth (GO:0030307),1/102,0.2720289980001902,0.3729064180919275,0,0,3.2197695179354,4.191646025703603,SYT1
GO_Biological_Process_2021,positive regulation of cellular protein metabolic process (GO:0032270),1/102,0.2720289980001902,0.3729064180919275,0,0,3.2197695179354,4.191646025703603,PRR16
GO_Biological_Process_2021,cellular response to organonitrogen compound (GO:0071417),1/103,0.2742972728611418,0.3744556131589862,0,0,3.1880424300867887,4.123869405699682,DMTN
GO_Biological_Process_2021,peptidyl-lysine modification (GO:0018205),1/106,0.2810604571300454,0.3821028528751444,0,0,3.0964871194379398,3.930016499856184,LOXL1
GO_Biological_Process_2021,regulation of Wnt signaling pathway (GO:0030111),1/111,0.2921948800871873,0.3953389131635054,0,0,2.954992548435172,3.635628693801845,CXXC4
GO_Biological_Process_2021,protein-containing complex subunit organization (GO:0043933),1/112,0.2944013183132487,0.3953389131635054,0,0,2.928223305272485,3.580664880929442,DMTN
GO_Biological_Process_2021,regulation of cytoskeleton organization (GO:0051493),1/112,0.2944013183132487,0.3953389131635054,0,0,2.928223305272485,3.580664880929442,DMTN
GO_Biological_Process_2021,cytosolic transport (GO:0016482),1/116,0.3031595997272417,0.4054451557327745,0,0,2.825801853171775,3.372582870514234,RAB6B
GO_Biological_Process_2021,cytoskeleton organization (GO:0007010),1/120,0.3118109003092281,0.415327069642656,0,0,2.73026587684254,3.18173817462444,DMTN
GO_Biological_Process_2021,cellular response to oxidative stress (GO:0034599),1/125,0.322476541335525,0.4278015407233376,0,0,2.619513484928609,2.96456859863119,GPX2
GO_Biological_Process_2021,positive regulation of macromolecule biosynthetic process (GO:0010557),1/129,0.3308918123904228,0.4364552143493879,0,0,2.537141393442623,2.805986556461057,PRR16
GO_Biological_Process_2021,G2/M transition of mitotic cell cycle (GO:0000086),1/130,0.3329795100355512,0.4364552143493879,0,0,2.517346549752192,2.768261361142325,NINL
GO_Biological_Process_2021,protein glycosylation (GO:0006486),1/130,0.3329795100355512,0.4364552143493879,0,0,2.517346549752192,2.768261361142325,LARGE1
GO_Biological_Process_2021,cell cycle G2/M phase transition (GO:0044839),1/131,0.3350607985306605,0.4374404869705846,0,0,2.4978562421185373,2.731264111042341,NINL
GO_Biological_Process_2021,transcription initiation from RNA polymerase II promoter (GO:0006367),1/140,0.3535071583799321,0.459699032043469,0,0,2.335063097063333,2.4281189664371468,NR3C2
GO_Biological_Process_2021,positive regulation of cellular catabolic process (GO:0031331),1/141,0.3555254105500491,0.4598955951394,0,0,2.3182669789227166,2.3974556265992253,MID2
GO_Biological_Process_2021,negative regulation of transcription by RNA polymerase II (GO:0000122),3/684,0.3564540327068297,0.4598955951394,0,0,1.4378406630329277,1.4832045186330136,MEIS2;GLI3;AASS
GO_Biological_Process_2021,protein-DNA complex assembly (GO:0065004),1/143,0.3595433355077127,0.4620693647735839,0,0,2.2853844377741863,2.3377667409096534,NAP1L2
GO_Biological_Process_2021,negative regulation of cell migration (GO:0030336),1/144,0.3615430456792445,0.4628313697605893,0,0,2.26928808896022,2.3087150843800868,IGFBP3
GO_Biological_Process_2021,regulation of G2/M transition of mitotic cell cycle (GO:0010389),1/149,0.3714498167941518,0.4707006078816604,0,0,2.1920691182986265,2.170897033192682,NINL
GO_Biological_Process_2021,positive regulation of hydrolase activity (GO:0051345),1/149,0.3714498167941518,0.4707006078816604,0,0,2.1920691182986265,2.170897033192682,PRSS22
GO_Biological_Process_2021,cellular response to organic cyclic compound (GO:0071407),1/150,0.3734129442465452,0.4707006078816604,0,0,2.1772472219166024,2.144741753857536,DMTN
GO_Biological_Process_2021,brain development (GO:0007420),1/150,0.3734129442465452,0.4707006078816604,0,0,2.1772472219166024,2.144741753857536,MEIS2
GO_Biological_Process_2021,actin filament organization (GO:0007015),1/152,0.3773211189867899,0.4738116341475339,0,0,2.148192378677668,2.093754347301683,DMTN
GO_Biological_Process_2021,positive regulation of NF-kappaB transcription factor activity (GO:0051092),1/155,0.3831384536053283,0.479287267057616,0,0,2.106025122418565,2.0204338552297143,MID2
GO_Biological_Process_2021,organonitrogen compound biosynthetic process (GO:1901566),1/158,0.3889023084936489,0.4846547708121609,0,0,2.06546935365981,1.9506852357012168,LARGE1
GO_Biological_Process_2021,cellular protein modification process (GO:0006464),4/1025,0.3935174794234579,0.4885556631332742,0,0,1.2777871593096697,1.1917023722510691,IGFBP3;MACROD2;LARGE1;LOXL1
GO_Biological_Process_2021,"DNA-templated transcription, initiation (GO:0006352)",1/168,0.4077350942211654,0.5024151535534209,0,0,1.9408069107686268,1.7411708429675188,NR3C2
GO_Biological_Process_2021,cellular protein-containing complex assembly (GO:0034622),1/168,0.4077350942211654,0.5024151535534209,0,0,1.9408069107686268,1.7411708429675188,STXBP6
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),1/171,0.4132727380261702,0.5073385478007836,0,0,1.906268081002893,1.6844690648026526,MID2
GO_Biological_Process_2021,regulation of translation (GO:0006417),1/178,0.4259965669029252,0.5190847055965274,0,0,1.83023061961656,1.5617796979869245,PRR16
GO_Biological_Process_2021,regulation of mitotic cell cycle (GO:0007346),1/178,0.4259965669029252,0.5190847055965274,0,0,1.83023061961656,1.5617796979869245,MEIS2
GO_Biological_Process_2021,positive regulation of cellular biosynthetic process (GO:0031328),1/180,0.429581813686149,0.5196044731718493,0,0,1.8095979485300853,1.5290072457643882,PRR16
GO_Biological_Process_2021,regulated exocytosis (GO:0045055),1/180,0.429581813686149,0.5196044731718493,0,0,1.8095979485300853,1.5290072457643882,SYT1
GO_Biological_Process_2021,regulation of mitotic cell cycle phase transition (GO:1901990),1/188,0.4437037823413914,0.5347199428216768,0,0,1.7314806697641798,1.4069978956615743,NINL
GO_Biological_Process_2021,negative regulation of cell differentiation (GO:0045596),1/191,0.4489103546181813,0.5390200973335098,0,0,1.7038826574633306,1.36469425844811,MEIS2
GO_Biological_Process_2021,regulation of programmed cell death (GO:0043067),1/194,0.4540689753588295,0.5432316105201997,0,0,1.677142614456808,1.3241144326539234,IGFBP3
GO_Biological_Process_2021,regulation of signal transduction (GO:0009966),1/198,0.4608732953304373,0.5493743266801228,0,0,1.6427560955313305,1.2725316388995522,IGFBP3
GO_Biological_Process_2021,axon guidance (GO:0007411),1/203,0.4692614534210488,0.5573538562293323,0,0,1.6016880376562246,1.2118294745949436,DRAXIN
GO_Biological_Process_2021,mitotic cell cycle phase transition (GO:0044772),1/209,0.4791578767739804,0.5670609404987035,0,0,1.555012610340479,1.1440618693106983,NINL
GO_Biological_Process_2021,extracellular structure organization (GO:0043062),1/216,0.4904743968858481,0.5781836220913886,0,0,1.5038505528021349,1.071316364267615,LOXL1
GO_Biological_Process_2021,external encapsulating structure organization (GO:0045229),1/217,0.492071167737352,0.5781836220913886,0,0,1.4968123861566485,1.0614374458821536,LOXL1
GO_Biological_Process_2021,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),1/224,0.5031115369622579,0.589052297724494,0,0,1.449312651620966,0.9955957460745586,MID2
GO_Biological_Process_2021,positive regulation of intracellular signal transduction (GO:1902533),2/546,0.5077648835050524,0.5923923640892279,0,0,1.188357843137255,0.8053938018001541,MID2;NR3C2
GO_Biological_Process_2021,regulation of autophagy (GO:0010506),1/231,0.5139157190054436,0.5974497228013815,0,0,1.404704205274412,0.935105967513361,MID2
GO_Biological_Process_2021,axonogenesis (GO:0007409),1/240,0.527467748814612,0.6110453850704484,0,0,1.351190067905892,0.8643124473329691,DRAXIN
GO_Biological_Process_2021,membrane organization (GO:0061024),1/242,0.5304284474797203,0.6123191551607999,0,0,1.3398408271546154,0.8495531513407373,SYT1
GO_Biological_Process_2021,positive regulation of DNA-binding transcription factor activity (GO:0051091),1/246,0.5362951957009485,0.6169269908587834,0,0,1.3176982268317163,0.8210189342375981,MID2
GO_Biological_Process_2021,positive regulation of signal transduction (GO:0009967),1/252,0.544960345995237,0.6247106405311253,0,0,1.2858075893148715,0.7805395277230219,DMTN
GO_Biological_Process_2021,positive regulation of cell differentiation (GO:0045597),1/258,0.5534661355716265,0.6322581895939762,0,0,1.2554060088027046,0.7426413387888641,IGFBP3
GO_Biological_Process_2021,regulation of protein phosphorylation (GO:0001932),1/266,0.564564270387906,0.6385246845258821,0,0,1.2170120630992889,0.6957670721688616,IGFBP3
GO_Biological_Process_2021,protein-containing complex assembly (GO:0065003),1/267,0.565932312335689,0.6385246845258821,0,0,1.2123752002958217,0.6901819208248459,DMTN
GO_Biological_Process_2021,central nervous system development (GO:0007417),1/268,0.5672961252533936,0.6385246845258821,0,0,1.2077730705470622,0.6846549641799693,MEIS2
GO_Biological_Process_2021,"negative regulation of transcription, DNA-templated (GO:0045892)",3/948,0.5684998059959178,0.6385246845258821,0,0,1.0219531880548829,0.5771524645551088,MEIS2;GLI3;AASS
GO_Biological_Process_2021,positive regulation of cell migration (GO:0030335),1/269,0.56865572208536,0.6385246845258821,0,0,1.2032052850501591,0.6791854225685736,DMTN
GO_Biological_Process_2021,plasma membrane bounded cell projection assembly (GO:0120031),1/278,0.5807044702996922,0.6498359548591793,0,0,1.1635793336095164,0.6324208533255264,DMTN
GO_Biological_Process_2021,positive regulation of programmed cell death (GO:0043068),1/286,0.591136075973033,0.658468978436914,0,0,1.1304572907679034,0.5942916183177318,IGFBP3
GO_Biological_Process_2021,proteolysis (GO:0006508),1/287,0.5924219380465853,0.658468978436914,0,0,1.1264473231686347,0.5897359114040448,PRSS22
GO_Biological_Process_2021,extracellular matrix organization (GO:0030198),1/300,0.6087804306038016,0.6743729349112819,0,0,1.0767585942211744,0.5343927245719516,LOXL1
GO_Biological_Process_2021,innate immune response (GO:0045087),1/302,0.6112391087429165,0.6748243851557703,0,0,1.0694951255378249,0.5264772172391211,MID2
GO_Biological_Process_2021,positive regulation of apoptotic process (GO:0043065),1/310,0.6209227003145538,0.6832226368009638,0,0,1.0413815056501672,0.4962689828734109,IGFBP3
GO_Biological_Process_2021,cilium assembly (GO:0060271),1/314,0.6256751048498891,0.6838774401847625,0,0,1.0278636149374116,0.4819899634567226,NINL
GO_Biological_Process_2021,cellular macromolecule biosynthetic process (GO:0034645),1/314,0.6256751048498891,0.6838774401847625,0,0,1.0278636149374116,0.4819899634567226,LARGE1
GO_Biological_Process_2021,transcription by RNA polymerase II (GO:0006366),1/320,0.6326940013025427,0.6892593590348892,0,0,1.0082224163626086,0.4615323462336633,NR3C2
GO_Biological_Process_2021,cellular response to oxygen-containing compound (GO:1901701),1/323,0.636154728858271,0.6907422633477595,0,0,0.9986763058751654,0.4517147361917801,DMTN
GO_Biological_Process_2021,cellular protein localization (GO:0034613),1/329,0.6429802192486078,0.695856882015763,0,0,0.9801079568172733,0.4328561702614967,RAB6B
GO_Biological_Process_2021,intracellular protein transport (GO:0006886),1/336,0.6507841834595157,0.7019934306825595,0,0,0.9592855395155372,0.4120872029341776,RAB6B
GO_Biological_Process_2021,post-translational protein modification (GO:0043687),1/345,0.6605716514388846,0.7102224618411537,0,0,0.9337590545177278,0.3871828934324823,IGFBP3
GO_Biological_Process_2021,cellular response to DNA damage stimulus (GO:0006974),1/350,0.6658919877520356,0.7124197687901421,0,0,0.9201465545586924,0.3741571711332758,MACROD2
GO_Biological_Process_2021,supramolecular fiber organization (GO:0097435),1/351,0.6669461665269416,0.7124197687901421,0,0,0.9174707259953162,0.3716177983017465,LOXL1
GO_Biological_Process_2021,protein transport (GO:0015031),1/369,0.6853713249649692,0.7297319285225723,0,0,0.8717925873129009,0.3293584510365662,RAB6B
GO_Biological_Process_2021,regulation of cell population proliferation (GO:0042127),2/764,0.6909773337115109,0.7333275573906035,0,0,0.8388451443569553,0.3100776462649406,IGFBP3;MEIS2
GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),1/379,0.6951702787845633,0.7354052145341522,0,0,0.8482956023939631,0.3084389729423921,IGFBP3
GO_Biological_Process_2021,phosphorylation (GO:0016310),1/400,0.714781042654142,0.7537274456192715,0,0,0.8027856526562307,0.2695585775012759,IGFBP3
GO_Biological_Process_2021,protein modification by small protein conjugation (GO:0032446),1/409,0.7228006400166812,0.7597489155446905,0,0,0.7847155255544841,0.2547357936983156,TRIM7
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),1/417,0.7297426487958911,0.7646029664135293,0,0,0.7693095838587641,0.2423812492087242,IGFBP3
GO_Biological_Process_2021,organelle organization (GO:0006996),1/420,0.7323015606938261,0.7648482967246629,0,0,0.7636840251966039,0.2379355955950305,DMTN
GO_Biological_Process_2021,negative regulation of nucleic acid-templated transcription (GO:1903507),1/464,0.7672042770169478,0.7987664782866324,0,0,0.6895513932655879,0.182732622843453,GLI3
GO_Biological_Process_2021,positive regulation of cell population proliferation (GO:0008284),1/474,0.7744893314169432,0.8038075395462912,0,0,0.6746265552975427,0.1724017566496543,MEIS2
GO_Biological_Process_2021,positive regulation of transcription by RNA polymerase II (GO:0045944),2/908,0.7789637613608201,0.804611750747426,0,0,0.7002207505518764,0.1749086689860171,MEIS2;GLI3
GO_Biological_Process_2021,positive regulation of gene expression (GO:0010628),1/482,0.780155466530179,0.804611750747426,0,0,0.6631334991990729,0.164630890618552,PRR16
GO_Biological_Process_2021,protein phosphorylation (GO:0006468),1/496,0.7897360742013398,0.8119474012882525,0,0,0.6439145553899652,0.1520001986196763,IGFBP3
GO_Biological_Process_2021,positive regulation of nucleic acid-templated transcription (GO:1903508),1/511,0.79954530905898,0.8194716719015714,0,0,0.6244937319189972,0.1397067895727638,GLI3
GO_Biological_Process_2021,protein ubiquitination (GO:0016567),1/525,0.8082936543590464,0.825865255540765,0,0,0.6073707921411589,0.1292666363315857,TRIM7
GO_Biological_Process_2021,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),1/547,0.8212877064779903,0.8365438248645783,0,0,0.5822374346964511,0.1146319522593343,GLI3
GO_Biological_Process_2021,regulation of transcription by RNA polymerase II (GO:0006357),5/2206,0.8281561247860173,0.8409363118969126,0,0,0.7068955897239692,0.1332876982757173,HOXC5;MEIS2;GLI3;AASS;NR3C2
GO_Biological_Process_2021,negative regulation of cellular process (GO:0048523),1/566,0.8318095883119858,0.842047244783518,0,0,0.5621064848396924,0.1035128785669812,IGFBP3
GO_Biological_Process_2021,positive regulation of cellular process (GO:0048522),1/625,0.8607475089273924,0.8686684982733499,0,0,0.5074085750315258,0.0760879814050232,MEIS2
GO_Biological_Process_2021,"positive regulation of transcription, DNA-templated (GO:0045893)",2/1183,0.8886185797364698,0.8940535557593229,0,0,0.5294101044312729,0.0625165461369533,MEIS2;GLI3
GO_Biological_Process_2021,regulation of apoptotic process (GO:0042981),1/742,0.9044007056221074,0.9071580248465648,0,0,0.4247029932966085,0.0426753282537694,IGFBP3
GO_Biological_Process_2021,"regulation of transcription, DNA-templated (GO:0006355)",4/2244,0.9282471318876856,0.9282471318876856,0,0,0.5448891625615764,0.0405709626221918,HOXC5;MEIS2;GLI3;NR3C2
KEGG_2021_Human,Mannose type O-glycan biosynthesis,1/23,0.0689569990042958,0.4504833339727105,0,0,14.84053651266766,39.68763380584956,LARGE1
KEGG_2021_Human,Cell adhesion molecules,2/148,0.0771439069058461,0.4504833339727105,0,0,4.518721461187215,11.577337993860407,NLGN4Y;NCAM2
KEGG_2021_Human,Aldosterone-regulated sodium reabsorption,1/37,0.1086173271397963,0.4504833339727105,0,0,9.062841530054644,20.11882244883129,NR3C2
KEGG_2021_Human,Hedgehog signaling pathway,1/56,0.1597947400692171,0.4504833339727105,0,0,5.926378539493293,10.868179139830657,GLI3
KEGG_2021_Human,Glutathione metabolism,1/57,0.1624066860184535,0.4504833339727105,0,0,5.820257611241217,10.579201036965058,GPX2
KEGG_2021_Human,Arachidonic acid metabolism,1/61,0.1727748180105904,0.4504833339727105,0,0,5.431147540983607,9.53582507511925,GPX2
KEGG_2021_Human,Basal cell carcinoma,1/63,0.1779114276898999,0.4504833339727105,0,0,5.255420412480169,9.07332278789932,GLI3
KEGG_2021_Human,Lysine degradation,1/63,0.1779114276898999,0.4504833339727105,0,0,5.255420412480169,9.07332278789932,AASS
KEGG_2021_Human,p53 signaling pathway,1/73,0.2031274691226287,0.4504833339727105,0,0,4.523224043715847,7.209664370539293,IGFBP3
KEGG_2021_Human,Thyroid hormone synthesis,1/75,0.2080785808658528,0.4504833339727105,0,0,4.400531679220204,6.908128354239152,GPX2
KEGG_2021_Human,Synaptic vesicle cycle,1/78,0.2154485510304268,0.4504833339727105,0,0,4.228443687460081,6.490801191974523,SYT1
KEGG_2021_Human,"Growth hormone synthesis, secretion and action",1/119,0.3096580340527248,0.5554626688813137,0,0,2.7535426507363154,3.227941444804239,IGFBP3
KEGG_2021_Human,Thyroid hormone signaling pathway,1/121,0.3139571606720469,0.5554626688813137,0,0,2.707377049180328,3.136492882209244,RCAN2
KEGG_2021_Human,Cellular senescence,1/156,0.3850656567678984,0.6194893552191844,0,0,2.092332099418297,1.9967991914205656,IGFBP3
KEGG_2021_Human,Wnt signaling pathway,1/166,0.4040147968820767,0.6194893552191844,0,0,1.9645305514157971,1.780461456316442,CXXC4
KEGG_2021_Human,Transcriptional misregulation in cancer,1/192,0.4506352012812611,0.6477881018418129,0,0,1.6948759763110464,1.350980781723384,IGFBP3
KEGG_2021_Human,cAMP signaling pathway,1/216,0.4904743968858481,0.6635830075514416,0,0,1.5038505528021349,1.071316364267615,GLI3
KEGG_2021_Human,Prion disease,1/273,0.5740522038253961,0.7335111493324505,0,0,1.1852700096432016,0.657866267935878,NCAM2
KEGG_2021_Human,Huntington disease,1/306,0.6161109445786044,0.7451521215104512,0,0,1.0552539639881753,0.5110892812338792,GPX2
KEGG_2021_Human,Neuroactive ligand-receptor interaction,1/341,0.6562554435148835,0.7451521215104512,0,0,0.944937319189971,0.3980124843869263,GPR156
KEGG_2021_Human,Amyotrophic lateral sclerosis,1/364,0.6803562848573684,0.7451521215104512,0,0,0.8840265546673892,0.3404728112487754,GPX2
KEGG_2021_Human,Pathways of neurodegeneration,1/475,0.7752053801771561,0.8104419883670269,0,0,0.673168707200664,0.1714071155874234,GPX2
KEGG_2021_Human,Pathways in cancer,1/531,0.8119269277645763,0.8119269277645763,0,0,0.6003093102381689,0.1250714032054758,GLI3
MSigDB_Hallmark_2020,Myogenesis,2/200,0.1276839186856092,0.319209796714023,0,0,3.323232323232323,6.839868307696459,IGFBP3;LARGE1
MSigDB_Hallmark_2020,KRAS Signaling Up,2/200,0.1276839186856092,0.319209796714023,0,0,3.323232323232323,6.839868307696459,IGFBP3;NAP1L2
MSigDB_Hallmark_2020,Hypoxia,2/200,0.1276839186856092,0.319209796714023,0,0,3.323232323232323,6.839868307696459,IGFBP3;LARGE1
MSigDB_Hallmark_2020,Epithelial Mesenchymal Transition,2/200,0.1276839186856092,0.319209796714023,0,0,3.323232323232323,6.839868307696459,IGFBP3;LOXL1
MSigDB_Hallmark_2020,Bile Acid Metabolism,1/112,0.2944013183132487,0.4642440960951576,0,0,2.928223305272485,3.580664880929442,NR3C2
MSigDB_Hallmark_2020,Glycolysis,1/200,0.4642440960951576,0.4642440960951576,0,0,1.6260812258011368,1.2477649663473405,IGFBP3
MSigDB_Hallmark_2020,p53 Pathway,1/200,0.4642440960951576,0.4642440960951576,0,0,1.6260812258011368,1.2477649663473405,GPX2
MSigDB_Hallmark_2020,G2-M Checkpoint,1/200,0.4642440960951576,0.4642440960951576,0,0,1.6260812258011368,1.2477649663473405,MEIS2
MSigDB_Hallmark_2020,heme Metabolism,1/200,0.4642440960951576,0.4642440960951576,0,0,1.6260812258011368,1.2477649663473405,DMTN
MSigDB_Hallmark_2020,Estrogen Response Late,1/200,0.4642440960951576,0.4642440960951576,0,0,1.6260812258011368,1.2477649663473405,LARGE1
