Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Unfolded Protein Response,-0.44053099343901514,-1.9192923887538516,0.0,0.0005084638037329717,0.003,49/108,21.18%,EIF4A1;KHSRP;GEMIN4;LSM1;NOLC1;ATP6V0D1;DCTN1;SEC31A;SLC30A5;PDIA5;DCP2;TATDN2;PAIP1;ARFGAP1;CALR;CEBPG;ZBTB17;KIF5B;NHP2;DKC1;DNAJC3;ATF4;MTREX;EEF2;DDX10;FKBP14;ERN1;IARS1;IMP3;EIF4G1;YWHAZ;EXOSC10;IFIT1;RRP9;TARS1;NOP14;SEC11A;YIF1A;EXOSC4;EIF4EBP1;BANF1;EIF4E;EXOSC5;SRPRB;EXOC2;HYOU1;PSAT1;NOP56;MTHFD2
prerank,DNA Repair,-0.4075353221434679,-1.8550877273828477,0.0,0.0012429115202361532,0.008,65/145,25.15%,GTF3C5;ELOA;ADA;SEC61A1;PDE6G;TP53;HPRT1;IMPDH2;ALYREF;DDB1;RAE1;MPC2;NME1;SRSF6;NELFCD;DGCR8;SUPT4H1;POLB;ERCC2;POLR2K;RALA;NELFB;SNAPC4;CANT1;CETN2;CMPK2;POLR2A;ADRM1;FEN1;ELL;BRF2;ERCC8;APRT;POLR3C;GTF2A2;ITPA;VPS37D;POLR2D;POM121;POLD4;DCTN4;TSG101;POLR2J;TARBP2;ZWINT;SAC3D1;POLR2G;PDE4B;POLR1D;POLD1;POLR2F;TAF13;RFC5;TAF9;ERCC3;PCNA;UMPS;NCBP2;CLP1;MPG;TAF1C;RBX1;POLR2E;VPS28;NT5C3A
prerank,TGF-beta Signaling,-0.4949767758140949,-1.834546676268552,0.0,0.0012907158094760051,0.009,24/49,21.95%,SMAD1;FKBP1A;SPTBN1;SKIL;KLF10;RHOA;SMAD7;PMEPA1;ACVR1;BMPR2;ID3;FURIN;TRIM33;SMURF2;PPP1CA;APC;ARID4B;SMURF1;NOG;PPM1A;UBE2D3;HDAC1;PPP1R15A;TGIF1
prerank,Wnt-beta Catenin Signaling,-0.45929192903075894,-1.6330574281867165,0.014767932489451477,0.010919865499217632,0.081,20/37,25.17%,TP53;NKD1;HDAC2;MAML1;GNAI1;LEF1;AXIN2;ADAM17;FZD1;NOTCH1;DLL1;NCSTN;HEY2;KAT2A;TCF7;SKP2;JAG2;CSNK1E;MYC;AXIN1
prerank,UV Response Up,-0.36343312204481737,-1.6101473947162734,0.0,0.01193195059426707,0.095,49/131,19.18%,DGAT1;IGFBP2;BAK1;AP2S1;RPN1;STARD3;ARRB2;ABCB1;YKT6;KLHDC3;POLE3;CNP;NTRK3;CASP3;CA2;DDX21;MARK2;FKBP4;BID;PSMC3;PRKCD;RASGRP1;STK25;ALAS1;FURIN;BTG3;CEBPG;CDC34;PDAP1;WIZ;PPIF;FEN1;AGO2;CDC5L;HSPA13;CHKA;BCL2L11;ATP6V1F;HYAL2;NXF1;PPAT;TARS1;TAP1;TFRC;PLCL1;NFKBIA;NAT1;E2F5;CDK2
prerank,Apical Junction,-0.3489902804864643,-1.5875534404970302,0.004576659038901602,0.012817525052435328,0.106,59/140,25.42%,MAP3K20;EVL;JUP;ARPC2;ACTN1;ADAM23;FYB1;MAPK11;PIK3R3;GRB7;MAP4K2;PLCG1;PFN1;MSN;AKT2;GNAI1;IRS1;SYK;EPB41L2;PTEN;VAV2;RSU1;CDK8;NEGR1;ARHGEF6;SKAP2;PTPRC;PTK2;RHOF;MDK;TUBG1;B4GALT1;AMH;CDH4;BMP1;NEXN;NF2;WASL;MPZL1;MYH9;RAC2;PECAM1;ACTG1;SRC;HADH;GNAI2;CADM2;ACTB;TRO;CNN2;RASA1;ADAM9;LAYN;FSCN1;TSC1;MVD;ACTN4;TAOK2;EXOC4
prerank,heme Metabolism,-0.33720559705661013,-1.5555542228034138,0.0,0.01645029953253732,0.14,60/166,21.10%,EPB41;MBOAT2;GAPVD1;DAAM1;CTNS;HDGF;TFDP2;BNIP3L;PPP2R5B;GLRX5;FECH;TOP1;RANBP10;NCOA4;BMP2K;UCP2;CA2;FBXO34;AGPAT4;USP15;LPIN2;FOXO3;GMPS;SLC2A1;KDM7A;CAT;GCLC;PGLS;BPGM;SMOX;MARK3;NNT;GDE1;ISCA1;NUDT4;PSMD9;NR3C1;KLF3;MOSPD1;MXI1;CTSB;RCL1;DCAF11;CCDC28A;OPTN;SIDT2;TCEA1;ATP6V0A1;DCUN1D1;TFRC;ATG4A;DCAF10;SNCA;FOXJ2;TMEM9B;SLC66A2;RBM5;MPP1;RNF123;AQP3
prerank,TNF-alpha Signaling via NF-kB,-0.3250291557995896,-1.5124238057273327,0.002380952380952381,0.02237240736425076,0.19,60/169,25.12%,ATP2B1;CCRL2;ABCA1;MARCKS;KLF10;PMEPA1;SPSB1;CD83;EFNA1;IL23A;PTPRE;IFIH1;RCAN1;DENND5A;BTG3;CXCL3;HES1;ETS2;RELB;TNIP1;JUN;TANK;B4GALT1;IL7R;NFKBIE;BIRC2;KLF6;SIK1;REL;EHD1;ZBTB10;NFAT5;STAT5A;TAP1;KLF4;DNAJB4;GEM;PLPP3;NFKBIA;NAMPT;FUT4;RIPK2;GCH1;MXD1;KDM6B;RELA;CXCL2;PDE4B;PDLIM5;PPP1R15A;TGIF1;CCL4;MAFF;SGK1;MCL1;HBEGF;IRF1;CD44;MYC;TNFAIP8
prerank,Inflammatory Response,-0.31956269917484653,-1.4333087233672428,0.004842615012106538,0.04150670313630733,0.332,56/139,24.70%,ATP2B1;CCRL2;CALCRL;RGS1;ABCA1;CHST2;SLC31A1;MSR1;GPC3;NMI;RNF144B;SELL;DCBLD2;ACVR1B;IFITM1;RASGRP1;PTPRE;ITGA5;IRF7;RHOG;ABI1;PTGIR;ATP2C1;ADRM1;TLR1;EIF2AK2;IL7R;KLF6;CCR7;ATP2A2;IFNAR1;IL4R;ADGRE1;NFKBIA;LAMP3;NAMPT;SLC31A2;PIK3R5;RIPK2;GCH1;MXD1;PSEN1;RELA;PDE4B;IL15;TNFSF10;AHR;LCK;CSF3R;RTP4;HBEGF;HIF1A;GNAI3;CD55;IRF1;MYC
prerank,Notch Signaling,-0.4318595388962664,-1.4197274006392384,0.0673469387755102,0.044558378000466095,0.374,9/27,13.23%,ST3GAL6;WNT5A;SAP30;DTX1;HES1;FZD1;NOTCH1;TCF7L2;DLL1
prerank,Hedgehog Signaling,-0.41346765438444366,-1.3307623326388853,0.09287257019438445,0.08673746823362297,0.619,12/24,25.28%,DPYSL2;NRP2;PML;ETS2;GLI1;HEY2;CDK6;TLE3;MYH9;RASA1;L1CAM;TLE1
prerank,Reactive Oxygen Species Pathway,-0.35913766849455253,-1.3227318245272306,0.08370044052863436,0.0888116777186924,0.634,15/45,16.98%,LSP1;PDLIM1;TXN;LAMTOR5;ERCC2;NDUFA6;STK25;ATOX1;NDUFB4;CAT;GCLC;OXSR1;EGLN2;PTPA;GLRX
prerank,Glycolysis,-0.286262459996714,-1.3082889319647917,0.0345679012345679,0.09597438521475687,0.677,44/159,18.64%,PYGB;CHST2;CLN6;TXN;NASP;MED24;GPC3;NDST3;COL5A1;PGM2;STMN1;SAP30;NANP;MDH1;CACNA1H;EXT1;FKBP4;RBCK1;SLC25A13;HK2;HDLBP;GCLC;PGLS;PSMC4;ME2;PGAM1;PPIA;ENO1;B4GALT1;PGK1;GNPDA1;MXI1;PKP2;LDHA;PHKA2;MIF;MDH2;CHPF;GUSB;GLRX;NSDHL;FUT8;AKR1A1;CYB5A
prerank,Coagulation,0.330812966879328,1.3070717929960507,0.0737410071942446,0.6176212997022246,0.798,20/79,15.41%,CPQ;C2;LRP1;APOA1;CAPN2;ISCU;C1R;LTA4H;F11;MMP11;CTSV;KLKB1;CRIP2;CLU;CSRP1;DCT;TIMP1;PDGFB;F8;CFH
prerank,Androgen Response,-0.31131734569573155,-1.3066237072974756,0.05336426914153132,0.09259690825759342,0.68,40/89,26.87%,ZMIZ1;ACTN1;SRP19;SCD;TMEM50A;UBE2J1;CAMKK2;NCOA4;PMEPA1;UBE2I;DBI;SORD;SLC38A2;PTK2B;HPGD;SRF;VAPA;ADRM1;NGLY1;B4GALT1;BMPR1B;MAK;APPBP2;ZBTB10;CDK6;XRCC5;ITGAV;ELOVL5;STK39;PDLIM5;ACSL3;HMGCS1;SGK1;GNAI3;XRCC6;MAP7;TNFAIP8;ARID5B;TSC22D1;HMGCR
prerank,Pancreas Beta Cells,0.46966569684447057,1.2954436897946524,0.16634429400386846,0.3377123839551585,0.82,2/15,1.07%,STXBP1;PAK3
prerank,Adipogenesis,-0.28013796271485697,-1.29277362899544,0.026378896882494004,0.09963178746213004,0.72,58/175,22.02%,TKT;CCNG2;DGAT1;MTCH2;SLC19A1;ABCA1;CHUK;IMMT;PDCD4;PLIN2;ARAF;CS;NDUFS3;UCP2;RTN3;COX7B;MRPL15;ACAA2;UQCRQ;RMDN3;COX6A1;CYC1;NDUFAB1;SDHB;UQCRC1;MAP4K3;ETFB;CAT;ACLY;ATL2;TANK;ELMOD3;RREB1;NMT1;UQCR10;SUCLG1;RETSAT;ITSN1;SQOR;AIFM1;RETN;STAT5A;MDH2;ABCB8;ADIPOR2;GHITM;SAMM50;PRDX3;PGM1;HADH;GPAT4;ESYT1;BCKDHA;DLD;SCP2;AK2;DBT;TALDO1
prerank,Apoptosis,-0.28303344512133016,-1.275511156148568,0.05867970660146699,0.11107326604879623,0.768,54/140,26.70%,CD38;PAK1;WEE1;ROCK1;PDCD4;BNIP3L;PPP2R5B;BMF;SMAD7;CASP3;CASP2;BID;NEDD9;LEF1;CYLD;TIMP2;BTG3;ETF1;BCL2L1;PMAIP1;DNAJC3;PTK2;JUN;NEFH;RARA;ANXA1;BCL2L11;RETSAT;CREBBP;TAP1;DPYD;EBP;DFFA;CDK2;HSPB1;GCH1;PSEN1;VDAC2;RELA;TNFSF10;CASP4;DDIT3;MCL1;DNM1L;CD2;GPX1;TGFB2;IRF1;CD44;DNAJA1;ADD1;SATB1;GADD45A;ISG20
prerank,Estrogen Response Late,-0.28374542708369505,-1.2628075223521635,0.06697459584295612,0.12097672130298556,0.801,47/135,22.73%,JAK1;ITPK1;IDH2;DLG5;HPRT1;PDCD4;OPN3;CA2;ADD3;LTF;RBBP8;SLC16A1;SORD;FKBP4;RABEP1;CLIC3;SLC29A1;AFF1;SNX10;COX6C;TMPRSS3;BTG3;FLNB;ETFB;FARP1;NRIP1;PPIF;MDK;NXT1;CD9;CELSR2;GINS2;PLK4;PRKAR2B;MEST;KCNK5;KLF4;CDC20;OVOL2;CDC6;ELOVL5;CISH;IGFBP4;PLXNB1;SIAH2;BAG1;SGK1
prerank,Pperoxisome,-0.29222273997317255,-1.222946472392967,0.11538461538461539,0.15680660518693612,0.892,29/90,20.92%,IDH2;CTPS1;CLN6;PEX13;ABCD3;ABCB1;SMARCC1;ABCD1;ACSL1;MSH2;ABCC5;GNPAT;CAT;PRDX5;SLC25A19;CTBP1;VPS4B;SLC35B2;CEL;RETSAT;SLC25A17;SIAH1;FIS1;MVP;NUDT19;RDH11;ELOVL5;CDK7;SCP2
prerank,Myogenesis,0.2821786062171462,1.205205500648412,0.1310344827586207,0.4425760495124657,0.966,31/127,17.89%,IGFBP3;FXYD1;TNNC1;MAPRE3;LARGE1;KCNH2;MYO1C;PRNP;NAV2;LAMA2;SVIL;WWTR1;ADCY9;CNN3;SORBS3;PTP4A3;ITGB1;PFKM;CLU;PICK1;ITGB5;AGL;MYH3;FHL1;MYOM1;LDB3;ENO3;PDLIM7;CKMT2;SH3BGR;AEBP1
prerank,Complement,-0.2629146904999943,-1.203997425281356,0.11793611793611794,0.17480050466493627,0.922,61/162,25.41%,GZMA;CR2;PREP;LAP3;GNB4;PFN1;RABIF;CASP3;CR1;CA2;PLSCR1;RCE1;LTF;USP15;PRKCD;GNG2;RASGRP1;ZFPM2;ATOX1;TIMP2;PPP4C;IRF7;PIK3CG;RHOG;CTSD;CBLB;PLA2G4A;CTSC;CTSB;BRPF3;EHD1;HSPA1A;DPP4;SRC;USP8;GNB2;PIK3R5;GNGT2;GNAI2;PSEN1;CALM1;SIRT6;ZEB1;GATA3;ERAP2;GMFB;GZMK;PIK3CA;MAFF;CASP4;CASP10;LCK;HSPA5;ADAM9;GNAI3;CD55;IRF1;FYN;DYRK2;WAS;PIM1
prerank,Estrogen Response Early,-0.2618669371839128,-1.1992414989409,0.11547911547911548,0.1745047774411559,0.927,35/150,12.95%,ITPK1;MREG;ABLIM1;RHOBTB3;AR;OPN3;MED24;UNC119;CBFA2T3;KLF10;FHL2;ADD3;RBBP8;SLC16A1;MAST4;FKBP4;CLIC3;AFF1;RASGRP1;RETREG1;TMPRSS3;CANT1;FLNB;SLC2A1;FARP1;PMAIP1;HES1;NRIP1;PPIF;MED13L;MPPED2;RARA;ISG20L2;B4GALT1;NXT1
prerank,Protein Secretion,-0.28634051487204737,-1.1868411981940012,0.14908256880733944,0.1833695431548402,0.942,27/90,19.09%,VAMP7;ABCA1;NAPG;AP2M1;AP2S1;SCRN1;MAPK1;YKT6;SEC31A;COPE;RAB22A;ARFGAP3;RAB2A;ERGIC3;VPS4B;CTSC;ADAM10;COPB1;GNAS;ATP6V1H;SCAMP3;CLTA;ARF1;TSG101;STAM;CLTC;AP3S1
prerank,Bile Acid Metabolism,0.2872829216878535,1.1597429627960725,0.20390070921985815,0.4560343317568751,0.993,25/87,18.78%,ABCA3;NR3C2;ABCD2;APOA1;PEX16;PHYH;ABCA5;PEX1;NR1I2;PIPOX;ACSL5;GCLM;BCAR3;PFKM;ABCA2;EPHX2;SOD1;NUDT12;PEX12;HSD17B6;ABCA6;GSTK1;HSD17B11;PEX7;ALDH8A1
prerank,Epithelial Mesenchymal Transition,0.27408085310658176,1.1461503808400975,0.1978984238178634,0.39915922228060957,0.996,25/115,16.62%,ENO2;IGFBP3;LRP1;TGFBR3;VIM;SGCB;LAMA2;LGALS1;PFN2;CADM1;MGP;FLNA;DST;LOXL2;ITGB1;MAGEE1;RHOB;ITGB5;CALD1;TIMP1;NT5E;AREG;MATN2;ECM1;COL7A1
prerank,p53 Pathway,-0.2428026487563189,-1.1362663818247862,0.15829145728643215,0.24656257282684688,0.984,53/174,23.15%,MXD4;ADA;SEC61A1;IP6K2;TP53;EI24;PPM1D;BAK1;TRAF4;ZMAT3;ACVR1B;TAX1BP3;SLC35D1;ABCC5;RCHY1;IRAG2;DEF6;RALGDS;COQ8A;PTPRE;FOXO3;NUDT15;TRIAP1;SLC3A2;PITPNC1;CTSD;JUN;WRAP73;ZFP36L1;NOTCH1;CCNK;RETSAT;TP63;TRAFD1;POM121;HDAC3;TAP1;KLF4;IRAK1;TRIB3;ELP1;MXD1;SP1;PRMT2;JAG2;GM2A;PPP1R15A;TPRKB;LDHB;RACK1;SERTAD3;PCNA;DDIT3
prerank,KRAS Signaling Up,-0.24850522929231736,-1.1214696911946267,0.19902912621359223,0.2628757865299464,0.987,34/143,17.65%,BTBD3;TFPI;CBX8;JUP;RBM4;ABCB1;PSMB8;SCG5;PEG3;SPRY2;AKT2;DCBLD2;STRN;CA2;TOR1AIP2;DNMBP;SPON1;ADAM17;DOCK2;ETS1;BPGM;MTMR10;PRELID3B;CROT;IL7R;MAP3K1;PRKG2;PTPRR;TRIB2;RETN;ZNF277;GLRX;KLF4;PECAM1
prerank,IL-6/JAK/STAT3 Signaling,-0.2775547303930099,-1.1062614363512764,0.2549019607843137,0.2813549563381633,0.991,24/68,25.41%,CD38;BAK1;PTPN2;PTPN11;ACVR1B;CXCL3;IRF9;TYK2;ITGA4;STAT2;JUN;CD9;IFNAR1;IL4R;STAT1;MYD88;PIK3R5;TNFRSF21;CSF3R;A2M;IL10RB;IRF1;CD44;PIM1
prerank,Cholesterol Homeostasis,-0.2762280511758585,-1.1047202630120465,0.2586605080831409,0.27651230149482303,0.991,19/67,19.58%,ETHE1;ATF5;SQLE;SCD;TP53INP1;STX5;GNAI1;PLSCR1;CHKA;TMEM97;CD9;S100A11;GUSB;NSDHL;EBP;FBXO6;ACTG1;CBS;TRIB3
prerank,Spermatogenesis,-0.26564528066682636,-1.0974629322793128,0.2550335570469799,0.2812605194334395,0.992,25/79,19.59%,EZH2;CAMK4;STRBP;CCNB2;SCG5;PGS1;CHFR;TOPBP1;MAST2;AGFG1;NEFH;MTOR;MLLT10;NF2;IL12RB2;TSN;COIL;KIF2C;BUB1;GMCL1;IP6K1;CLPB;RAD17;TTK;PIAS2
prerank,IL-2/STAT5 Signaling,0.24484797971954636,1.088774198019913,0.2754098360655738,0.4744555380393531,1.0,48/169,20.87%,CTSZ;CD48;CAPN3;RORA;IL2RA;SLC39A8;MYO1C;PRNP;SERPINB6;SH3BGRL2;NFIL3;ALCAM;PHTF2;CSF1;IL3RA;PLPP1;CTLA4;ETFBKMT;PTCH1;COL6A1;TNFRSF4;EEF1AKMT1;GPX4;IRF6;ANXA4;P4HA1;SNX14;AHNAK;SLC29A2;TNFRSF18;RHOB;BATF;IL18R1;TRAF1;IL2RB;ENO3;NT5E;ECM1;PTGER2;LRIG1;HOPX;PHLDA1;FLT3LG;TNFRSF1B;ODC1;RNH1;PUS1;ADAM19
