"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cell_type","direction"
"PI3K AKT MTOR SIGNALING",3.84102706628212e-07,1.92051353314106e-06,0.674962860011025,-0.495845348010034,-2.10252178950451,96,"CAMK4;PRKAG1;AP2M1;NFKBIB;PIK3R3;MAPK1;MAPK8;PLCG1;PFN1;RIT1;RAC1;ARPC3;PTPN11;PLCB1;CSNK2B;GSK3B;UBE2N;PTEN;CALR;SLC2A1;ACTR2;NCK1;STAT2;CFL1;PPP1CA;VAV3;RPTOR;AKT1S1;SMAD2;ITPR2;ARF1;MYD88;E2F1;EIF4E;CLTC;CDK2;TRIB3;UBE2D3;YWHAB;ACTR3;GNA14;TSC2;ATF1;RALB;LCK;PIN1;DDIT3;NOD1","CD4_naive_Tcm","Down with age"
"PROTEIN SECRETION",0.136832454732982,0.207321901110579,0.0572815437800962,-0.286340514872048,-1.20114037017645,90,"VAMP7;ABCA1;NAPG;AP2M1;AP2S1;SCRN1;MAPK1;YKT6;SEC31A;COPE;RAB22A;ARFGAP3;RAB2A;ERGIC3;VPS4B;CTSC;ADAM10;COPB1;GNAS;ATP6V1H;SCAMP3;CLTA;ARF1;TSG101;STAM;CLTC;AP3S1","CD4_naive_Tcm","Not significant"
"REACTIVE OXYGEN SPECIES PATHWAY",0.0917672886937431,0.163870158381684,0.0691171906949246,-0.359137668494553,-1.31800315532576,45,"LSP1;PDLIM1;TXN;LAMTOR5;ERCC2;NDUFA6;STK25;ATOX1;NDUFB4;CAT;GCLC;OXSR1;EGLN2;PTPA;GLRX","CD4_naive_Tcm","Not significant"
"SPERMATOGENESIS",0.284126984126984,0.334459365141405,0.0381266974919746,-0.265645280666826,-1.08854464689995,79,"EZH2;CAMK4;STRBP;CCNB2;SCG5;PGS1;CHFR;TOPBP1;MAST2;AGFG1;NEFH;MTOR;MLLT10;NF2;IL12RB2;TSN;COIL;KIF2C;BUB1;GMCL1;IP6K1;CLPB;RAD17;TTK;PIAS2","CD4_naive_Tcm","Not significant"
"TGF BETA SIGNALING",0.000558605860992046,0.00214848408073864,0.477270815362862,-0.494976775814095,-1.84920483181943,49,"SMAD1;FKBP1A;SPTBN1;SKIL;KLF10;RHOA;SMAD7;PMEPA1;ACVR1;BMPR2;ID3;FURIN;TRIM33;SMURF2;PPP1CA;APC;ARID4B;SMURF1;NOG;PPM1A;UBE2D3;HDAC1;PPP1R15A;TGIF1","CD4_naive_Tcm","Down with age"
"TNFA SIGNALING VIA NFKB",0.00315332759372206,0.0097428816963677,0.431707695803346,-0.327851503305157,-1.51947456053924,170,"ATP2B1;CCRL2;ABCA1;MARCKS;KLF10;PMEPA1;SPSB1;CD83;EFNA1;IL23A;PTPRE;IFIH1;RCAN1;DENND5A;BTG3;CXCL3;HES1;ETS2;RELB;TNIP1;JUN;TANK;B4GALT1;IL7R;NFKBIE;BIRC2;KLF6;SIK1;REL;EHD1;ZBTB10;NFAT5;STAT5A;TAP1;KLF4;DNAJB4;GEM;PLPP3;NFKBIA;NAMPT;FUT4;RIPK2;GCH1;MXD1;KDM6B;RELA;CXCL2;RIGI;PDE4B;PDLIM5;PPP1R15A;TGIF1;CCL4;MAFF;SGK1;MCL1;HBEGF;IRF1;CD44;MYC;TNFAIP8","CD4_naive_Tcm","Down with age"
"UNFOLDED PROTEIN RESPONSE",1.2351365124795e-05,5.14640213533127e-05,0.593325476396405,-0.445022559012664,-1.92680683020156,109,"EIF4A1;KHSRP;GEMIN4;LSM1;NOLC1;ATP6V0D1;DCTN1;SEC31A;SLC30A5;PDIA5;DCP2;TATDN2;PAIP1;ARFGAP1;CALR;CEBPG;ZBTB17;KIF5B;NHP2;DKC1;SKIC3;DNAJC3;ATF4;MTREX;EEF2;DDX10;FKBP14;ERN1;IARS1;IMP3;EIF4G1;YWHAZ;EXOSC10;IFIT1;RRP9;TARS1;NOP14;SEC11A;YIF1A;EXOSC4;EIF4EBP1;BANF1;EIF4E;EXOSC5;SRPRB;EXOC2;HYOU1;PSAT1","CD4_naive_Tcm","Down with age"
"UV RESPONSE DN",0.499058823529412,0.542455242966752,0.0278104263660417,-0.226456708893855,-0.982003369622611,111,"TFPI;ZMIZ1;ATP2B1;PIK3R3;SMAD7;FHL2;ADD3;IRS1;MIOS;IGFBP5;PTEN;VAV2;COL1A2;GRK5;SYNE1;ATP2C1;MTA1;AMPH;NR3C1;PLCB4;PRKAR2B;COL5A2;PTPRM;RASA2;PLPP3;SPOP;GCNT1;PDLIM5;ICA1;NIPBL;TOGARAM1;AGGF1;SIPA1L1;MYC;FYN","CD4_naive_Tcm","Not significant"
"UV RESPONSE UP",0.00111415489285507,0.00397912461733952,0.45505986738723,-0.363433122044817,-1.62073469699273,131,"DGAT1;IGFBP2;BAK1;AP2S1;RPN1;STARD3;ARRB2;ABCB1;YKT6;KLHDC3;POLE3;CNP;NTRK3;CASP3;CA2;DDX21;MARK2;FKBP4;BID;PSMC3;PRKCD;RASGRP1;STK25;ALAS1;FURIN;BTG3;CEBPG;CDC34;PDAP1;WIZ;PPIF;FEN1;AGO2;CDC5L;HSPA13;CHKA;BCL2L11;ATP6V1F;HYAL2;NXF1;PPAT;TARS1;TAP1;TFRC;PLCL1;NFKBIA;NAT1;E2F5;CDK2","CD4_naive_Tcm","Down with age"
"WNT BETA CATENIN SIGNALING",0.0128177275689768,0.033730862023623,0.18806904097585,-0.459291929030759,-1.61208795213333,37,"TP53;NKD1;HDAC2;MAML1;GNAI1;LEF1;AXIN2;ADAM17;FZD1;NOTCH1;DLL1;NCSTN;HEY2;KAT2A;TCF7;SKP2;JAG2;CSNK1E;MYC;AXIN1","CD4_naive_Tcm","Down with age"
