"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","cell_type"
89.5179634963019,-0.11987182686836,0.0322150754973682,-3.72098543981847,0.000198446881196384,0.0389352780907306,"GZMH","CD56_bright CD16- NK"
139.31856432485,-0.0714677542609952,0.0210995840892543,-3.38716412412095,0.000706191278724099,0.098967663489763,"KLRD1","CD56_bright CD16- NK"
218.357309130496,-0.0593348556150868,0.023314039308708,-2.54502683251995,0.0109269341353985,0.28785583641269,"GZMB","CD56_bright CD16- NK"
50.3175663717534,-0.161551767112433,0.0719622262553475,-2.2449523245597,0.0247711933326944,0.454215713259313,"KLRC2","CD56_bright CD16- NK"
182.325689826487,-0.0497207292452363,0.0232356556538585,-2.13984619095436,0.03236719888481,0.515242919129596,"CTSW","CD56_bright CD16- NK"
64.780884670876,-0.0764168225252478,0.0690031192850707,-1.10744011744671,0.268103689147893,0.940849575134147,"KLRC1","CD56_bright CD16- NK"
79.9949018200118,-0.0181418428375732,0.032519707227503,-0.557872268365013,0.576931609410619,0.975902589971339,"FCGR3A","CD56_bright CD16- NK"
93.2428065323284,-0.0224091345149117,0.0417295629606391,-0.537008607927401,0.591261668132889,0.975902589971339,"FGFBP2","CD56_bright CD16- NK"
180.172350139565,-0.0128477606911436,0.025776980595083,-0.498419923301428,0.618188097033506,0.975902589971339,"PRF1","CD56_bright CD16- NK"
37.7530114058939,-0.0279397015168272,0.0672763549111514,-0.415297492762885,0.677924136424643,0.987342790968196,"CX3CR1","CD56_bright CD16- NK"
1677.41782000361,-0.00568996047197016,0.0357061497213716,-0.15935519557194,0.873389036511616,0.999982525815662,"GNLY","CD56_bright CD16- NK"
86.4089881383375,-0.00329567412557246,0.0349071541019636,-0.0944125698687959,0.924781431096194,0.999982525815662,"NCAM1","CD56_bright CD16- NK"
638.085313271687,-0.00341061849281081,0.0327374024209366,-0.104181096867649,0.917025634847243,0.999982525815662,"NKG7","CD56_bright CD16- NK"
17.6215757194684,-0.0255492616738517,0.0404474824213618,-0.631665066510004,0.527605759589868,NA,"ISG15","CD56_bright CD16- NK"
12.8376771329579,0.0285127745569782,0.0547186314384512,0.521079818837391,0.602311168940214,NA,"TIGIT","CD56_bright CD16- NK"
19.0906905913756,-0.0726317310188049,0.0370074226042449,-1.96262603304003,0.0496896434957882,NA,"HAVCR2","CD56_bright CD16- NK"
6.20893831667104,-0.0984459243881058,0.0738060808493861,-1.33384571101942,0.182254426651183,NA,"MX1","CD56_bright CD16- NK"
241.688891787171,-0.0601473453978758,0.0137110166398938,-4.38678961433612,1.15035960589122e-05,0.00504769861550545,"KLRC1","CD56_dim CD16+ KLRC2+ NK"
59.2661204901215,-0.0513307350525491,0.0129284901068111,-3.97035807186072,7.17646959727742e-05,0.0142688399414617,"ISG15","CD56_dim CD16+ KLRC2+ NK"
23.3427564002475,-0.0616008737653534,0.0170658184074052,-3.60960560430101,0.000306662909605142,0.0394170255022771,"MX1","CD56_dim CD16+ KLRC2+ NK"
4.72742143766778,-0.116563352078457,0.0342052391671068,-3.40776310637667,0.000654977302320713,0.0625828400175124,"MKI67","CD56_dim CD16+ KLRC2+ NK"
48.7887191183689,-0.0292400914020347,0.0141795849829571,-2.06212603804549,0.0391957379679264,0.38844685797653,"TIGIT","CD56_dim CD16+ KLRC2+ NK"
2566.57503435139,-0.0109693273632781,0.00552525880485001,-1.98530562109585,0.0471104790325637,0.415475565089284,"NKG7","CD56_dim CD16+ KLRC2+ NK"
2.74883239644067,-0.0436083746250789,0.0260904810467482,-1.67142853928001,0.0946370627314151,0.53168062836965,"TOP2A","CD56_dim CD16+ KLRC2+ NK"
636.579819540704,-0.0163095300549404,0.0102314012175184,-1.59406612136516,0.110921225983002,0.55353566847089,"GZMB","CD56_dim CD16+ KLRC2+ NK"
38.1075117226147,-0.0156824274593996,0.0105845106831507,-1.48163934345725,0.138436284576754,0.59357098675402,"HAVCR2","CD56_dim CD16+ KLRC2+ NK"
1.47752174092219,-0.0546715035039766,0.0413714320652473,-1.32147960016839,0.186341500111862,0.657035656498097,"IFIT1","CD56_dim CD16+ KLRC2+ NK"
241.342300741442,0.0175062756106412,0.0134927989881965,1.29745322864112,0.194475288020922,0.666173061887405,"KLRC2","CD56_dim CD16+ KLRC2+ NK"
832.776431711852,-0.0075645860573018,0.00700138283071087,-1.08044171276001,0.279945529310869,0.747598501674882,"CTSW","CD56_dim CD16+ KLRC2+ NK"
393.784309465009,0.0122847853122192,0.0118879945575687,1.03337743407678,0.301427302575124,0.757713623467433,"FGFBP2","CD56_dim CD16+ KLRC2+ NK"
6659.05951111983,-0.00749435077485695,0.00885535341392648,-0.846307360592844,0.397381302746322,0.811472561340083,"GNLY","CD56_dim CD16+ KLRC2+ NK"
488.928108706056,-0.00708204633746659,0.00976697158980171,-0.725101560125493,0.468389727379031,0.840775748469202,"PRF1","CD56_dim CD16+ KLRC2+ NK"
339.688666544318,-0.00812505795148897,0.0127924708510546,-0.635143753391405,0.525334663300422,0.863409916497489,"GZMH","CD56_dim CD16+ KLRC2+ NK"
280.363873190023,-0.0066378744597885,0.0112443407270432,-0.590330248871248,0.554969263518318,0.87354750509176,"FCGR3A","CD56_dim CD16+ KLRC2+ NK"
9.56823271100972,0.0170504732873041,0.0311540081082943,0.547296297414928,0.584175187180466,0.883693444706542,"LAG3","CD56_dim CD16+ KLRC2+ NK"
6.14238011187699,0.01290989078732,0.0248787858264906,0.518911609165979,0.603822381765448,0.889648706454767,"IFIT3","CD56_dim CD16+ KLRC2+ NK"
507.596581819295,-0.00285243713424791,0.00624734609020511,-0.456583818642623,0.647970212022003,0.905348997652062,"KLRD1","CD56_dim CD16+ KLRC2+ NK"
99.5704169192855,-0.00697403456767147,0.019863169655537,-0.351103811154701,0.725510468852456,0.924009053463904,"CX3CR1","CD56_dim CD16+ KLRC2+ NK"
156.293527644705,-0.000627540023110169,0.00799632609945508,-0.0784785431840921,0.937447397632832,0.983998856296114,"NCAM1","CD56_dim CD16+ KLRC2+ NK"
1133.2458895342,-0.0441501407649171,0.0093691474768097,-4.71229008553836,2.44948351132641e-06,0.000126093887105313,"ISG15","CD56_dim CD16+ NK"
1842.75518684198,-0.0445644879582132,0.0100598700209325,-4.42992681470871,9.42650728716384e-06,0.000360995691871343,"KLRC1","CD56_dim CD16+ NK"
18203.6907065981,-0.0199162375144381,0.00491228517037455,-4.05437323438605,5.0268901122317e-05,0.00128260086132825,"GZMB","CD56_dim CD16+ NK"
1031.35362082925,-0.029946816223998,0.00739576990567111,-4.04918170872712,5.13970278738279e-05,0.00130356087654264,"HAVCR2","CD56_dim CD16+ NK"
33.7419031770137,-0.0695137658194225,0.0173885441655979,-3.99767600768734,6.39674241501764e-05,0.00152720617732822,"IFIT1","CD56_dim CD16+ NK"
105.945984694789,-0.0558164058460121,0.0139579849798519,-3.99888708338503,6.36410313927732e-05,0.00152720617732822,"TOP2A","CD56_dim CD16+ NK"
403.953965757805,-0.0635019514541434,0.0161773631895384,-3.92535858348097,8.66006351254363e-05,0.00194890479088894,"MX1","CD56_dim CD16+ NK"
179.684102167314,-0.0471840565870524,0.0134451858958056,-3.50936438906153,0.000449179053018775,0.00662052524364462,"IFIT3","CD56_dim CD16+ NK"
231.482885980909,-0.0486490679360165,0.0144127841834753,-3.37541083781677,0.000737055707507895,0.00951372203411232,"MKI67","CD56_dim CD16+ NK"
1453.23065421816,0.0154641531702815,0.0051397810162482,3.00871829391081,0.00262352253237779,0.0236430487749038,"NCAM1","CD56_dim CD16+ NK"
57122.8453943198,-0.00673966614525383,0.00252145003689773,-2.67293265645906,0.00751913433953749,0.0490752229203523,"NKG7","CD56_dim CD16+ NK"
12114.6925756524,0.0113230846559279,0.00537989030047456,2.10470549091478,0.0353169522248082,0.13795957829227,"FGFBP2","CD56_dim CD16+ NK"
752.365444875524,-0.0169489447019442,0.00890300666142004,-1.90373267666867,0.0569450084347836,0.189612669160581,"TIGIT","CD56_dim CD16+ NK"
7888.59470479308,-0.0082385565210871,0.00445927141639896,-1.84751179100465,0.064673000833762,0.206202392660192,"KLRD1","CD56_dim CD16+ NK"
12667.3012818213,-0.00805558398334354,0.00534194120166254,-1.50798814124657,0.13155756213923,0.325263290115054,"CTSW","CD56_dim CD16+ NK"
3354.8199693394,-0.0214215645733042,0.0150009785724928,-1.42801114405861,0.15328865094631,0.35685071344828,"CX3CR1","CD56_dim CD16+ NK"
14079.2931162635,-0.00690941103287401,0.00490818438688257,-1.40773257242329,0.159210272955065,0.365555847565128,"PRF1","CD56_dim CD16+ NK"
88671.1461039121,0.0120501129668005,0.00988552855744811,1.21896496447036,0.222857490465819,0.451123890851929,"GNLY","CD56_dim CD16+ NK"
6287.69067890808,-0.00876001066236045,0.00783071087339184,-1.11867374546113,0.263279349725109,0.498233366241579,"GZMH","CD56_dim CD16+ NK"
7699.61238792454,-0.00540205298074828,0.00483640318180817,-1.11695670887567,0.264012835647785,0.498812314617489,"FCGR3A","CD56_dim CD16+ NK"
2091.69803161798,0.0033794761098223,0.0153006950240345,0.220870758126593,0.825193066765842,0.915994169829739,"KLRC2","CD56_dim CD16+ NK"
98.0471740005292,-0.00463153784490586,0.0276953890094884,-0.167231369933786,0.867188002325608,0.937377871789186,"LAG3","CD56_dim CD16+ NK"
