Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,cell_type
prerank,Oxidative Phosphorylation,-0.4718997785299383,-2.2615664416340397,0.0,0.0,0.0,93/198,22.19%,SLC25A5;ATP5F1C;VDAC1;ATP5F1B;IDH2;IMMT;NDUFA9;TIMM8B;MRPS12;ATP5F1E;SLC25A12;MRPS11;CS;NDUFC2;COX5A;ATP5MC3;ATP5PB;NDUFA2;NDUFS6;NDUFS3;COX7B;MRPL15;ACAA2;PDHB;UQCRQ;UQCRH;MDH1;NDUFB6;ATP6V0B;MRPS15;COX6A1;BDH2;ATP5MF;NDUFA6;TOMM22;CYC1;UQCRC2;COX6C;SDHD;ATP1B1;NDUFAB1;NDUFS8;ALAS1;SDHB;GPI;TIMM13;UQCRC1;ATP5PF;ETFB;NDUFB4;AFG3L2;NDUFV1;NDUFA7;ATP6V1D;PMPCA;NNT;SLC25A6;TIMM9;ISCA1;SLC25A20;UQCR10;ATP6V1H;HADHB;ATP6V1F;SUCLG1;RETSAT;LDHA;AIFM1;HCCS;MDH2;MRPL11;NDUFA1;MRPS22;RHOT1;MFN2;PRDX3;CYCS;CYB5A;TIMM50;ATP5ME;COX10;VDAC2;BCKDHA;UQCRFS1;DLD;HSD17B10;IDH3B;TIMM17A;NDUFB3;POLR2F;ATP5MC1;ETFDH;LDHB,CD4_naive_Tcm
prerank,E2F Targets,-0.465296394788754,-2.189505346677792,0.0,0.0,0.0,96/193,24.83%,SMC4;BARD1;TACC3;CENPE;EZH2;ING3;TP53;CTPS1;WEE1;TUBB;SNRPB;DEK;PPM1D;MCM7;NASP;PPP1R8;DCK;UBR7;HMGB3;CCNB2;HMGA1;RACGAP1;PAICS;NOLC1;HNRNPD;NME1;STMN1;SYNCRIP;GINS3;LMNB1;MSH2;KPNA2;BUB1B;RAN;LBR;MCM5;CKS2;TIMELESS;SLBP;MCM4;DDX39A;SMC1A;POP7;DCTPP1;NCAPD2;PHF5A;CSE1L;USP1;NBN;DCLRE1B;BIRC5;JPT1;AURKB;CHEK1;TUBG1;SMC3;PDS5B;SMC6;DLGAP5;MCM2;POLE;RFC1;MYBL2;KIF4A;NUP153;PLK4;MKI67;PRKDC;RAD1;IPO7;KIF2C;PSMC3IP;RAD21;RRM2;TFRC;CDC20;MCM3;H2AZ1;TRIP13;NOP56;UBE2T;MTHFD2;ORC6;UBE2S;AK2;POLD1;RANBP1;CDCA8;PCNA;GSPT1;CHEK2;CTCF;STAG1;MYC;XRCC6;SUV39H1,CD4_naive_Tcm
prerank,Interferon Alpha Response,-0.5233260544500602,-2.183033272470789,0.0,0.0,0.0,50/94,20.31%,CCRL2;LGALS3BP;LAP3;NMI;SELL;PSMB8;UBE2L6;CNP;USP18;ISG15;PLSCR1;IFITM1;CD47;SP110;IFIH1;PARP12;IFI44L;EPSTI1;IRF7;PARP9;RSAD2;IRF9;OAS1;CD74;CMPK2;PSMA3;STAT2;GBP2;RNF31;GBP4;PSME2;EIF2AK2;MX1;TRIM25;PNPT1;DDX60;IFI27;IL4R;TRAFD1;NCOA7;IFIT3;SAMD9L;OASL;TAP1;IFI44;TRIM21;ADAR;LAMP3;RIPK2;IFI35,CD4_naive_Tcm
prerank,mTORC1 Signaling,-0.4515960302755948,-2.1268381989397622,0.0,0.0,0.0,95/193,23.97%,PSMA4;HPRT1;IMMT;SQLE;NFKBIB;MTHFD2L;RPN1;PIK3R3;SCD;YKT6;RIT1;EEF1E1;PSMD13;SHMT2;ADD3;PITPNB;CCT6A;SORD;GSK3B;PSME3;IGFBP5;PSMC6;HSPA4;HK2;CALR;MCM4;DDX39A;GPI;GMPS;NUFIP1;SLC2A1;ETF1;GCLC;PDAP1;PSMC4;ACTR2;ATP6V1D;PSMA3;PPIA;ENO1;SKAP2;ACLY;PSMD14;BCAT1;TUBG1;TMEM97;SLC6A6;CD9;ARPC5L;MLLT11;MCM2;NMT1;PGK1;CTSC;PSMC2;COPS5;RRP9;ATP2A2;LDHA;SEC11A;TCEA1;GAPDH;GLRX;BUB1;EIF2S2;RRM2;NFYC;TFRC;CCNF;ADIPOR2;EBP;TES;CACYBP;PGM1;RDH11;NAMPT;TRIB3;PSAT1;UBE2D3;IFRD1;ELOVL5;SRD5A1;ACTR3;MTHFD2;TXNRD1;ACSL3;PPP1R15A;ATP5MC1;SDF2L1;HMGCS1;DDIT3;HSPA5;WARS1;CORO1A;UCHL5,CD4_naive_Tcm
prerank,PI3K/AKT/mTOR  Signaling,-0.49584534801003405,-2.116890441465971,0.0,0.0,0.0,48/96,23.22%,CAMK4;PRKAG1;AP2M1;NFKBIB;PIK3R3;MAPK1;MAPK8;PLCG1;PFN1;RIT1;RAC1;ARPC3;PTPN11;PLCB1;CSNK2B;GSK3B;UBE2N;PTEN;CALR;SLC2A1;ACTR2;NCK1;STAT2;CFL1;PPP1CA;VAV3;RPTOR;AKT1S1;SMAD2;ITPR2;ARF1;MYD88;E2F1;EIF4E;CLTC;CDK2;TRIB3;UBE2D3;YWHAB;ACTR3;GNA14;TSC2;ATF1;RALB;LCK;PIN1;DDIT3;NOD1,CD4_naive_Tcm
prerank,Interferon Gamma Response,-0.43415227405239626,-2.0411750661261694,0.0,0.0,0.0,84/183,23.69%,CD38;AUTS2;GZMA;PSMB2;LGALS3BP;LAP3;PTPN2;NMI;NUP93;PML;PSMB8;UBE2L6;USP18;KLRK1;ISG15;CASP3;RNF213;PLSCR1;NCOA3;PSMA2;RBCK1;SP110;IFIH1;PARP12;IFI44L;EPSTI1;IRF7;RSAD2;IRF9;P2RY14;CD74;APOL6;BPGM;CMPK2;OAS2;PSMA3;STAT2;XAF1;RNF31;PLA2G4A;GBP4;PSME2;EIF2AK2;MX1;TRIM25;PNPT1;DDX60;IFI27;IFIT1;BANK1;ZNFX1;IL4R;STAT1;TRAFD1;MYD88;IFIT3;LYSMD2;SAMD9L;OASL;TAP1;IFI44;TRIM21;MVP;ADAR;NFKBIA;NAMPT;RIPK2;GCH1;IFI35;MTHFD2;PDE4B;IL15;OAS3;TNFSF10;PSME1;CASP4;ST8SIA4;NLRC5;NOD1;WARS1;SPPL2A;RTP4;MX2;HIF1A,CD4_naive_Tcm
prerank,Unfolded Protein Response,-0.44053099343901514,-1.9192923887538516,0.0,0.0005084638037329717,0.003,49/108,21.18%,EIF4A1;KHSRP;GEMIN4;LSM1;NOLC1;ATP6V0D1;DCTN1;SEC31A;SLC30A5;PDIA5;DCP2;TATDN2;PAIP1;ARFGAP1;CALR;CEBPG;ZBTB17;KIF5B;NHP2;DKC1;DNAJC3;ATF4;MTREX;EEF2;DDX10;FKBP14;ERN1;IARS1;IMP3;EIF4G1;YWHAZ;EXOSC10;IFIT1;RRP9;TARS1;NOP14;SEC11A;YIF1A;EXOSC4;EIF4EBP1;BANF1;EIF4E;EXOSC5;SRPRB;EXOC2;HYOU1;PSAT1;NOP56;MTHFD2,CD4_naive_Tcm
prerank,DNA Repair,-0.4075353221434679,-1.8550877273828477,0.0,0.0012429115202361532,0.008,65/145,25.15%,GTF3C5;ELOA;ADA;SEC61A1;PDE6G;TP53;HPRT1;IMPDH2;ALYREF;DDB1;RAE1;MPC2;NME1;SRSF6;NELFCD;DGCR8;SUPT4H1;POLB;ERCC2;POLR2K;RALA;NELFB;SNAPC4;CANT1;CETN2;CMPK2;POLR2A;ADRM1;FEN1;ELL;BRF2;ERCC8;APRT;POLR3C;GTF2A2;ITPA;VPS37D;POLR2D;POM121;POLD4;DCTN4;TSG101;POLR2J;TARBP2;ZWINT;SAC3D1;POLR2G;PDE4B;POLR1D;POLD1;POLR2F;TAF13;RFC5;TAF9;ERCC3;PCNA;UMPS;NCBP2;CLP1;MPG;TAF1C;RBX1;POLR2E;VPS28;NT5C3A,CD4_naive_Tcm
prerank,TGF-beta Signaling,-0.4949767758140949,-1.834546676268552,0.0,0.0012907158094760051,0.009,24/49,21.95%,SMAD1;FKBP1A;SPTBN1;SKIL;KLF10;RHOA;SMAD7;PMEPA1;ACVR1;BMPR2;ID3;FURIN;TRIM33;SMURF2;PPP1CA;APC;ARID4B;SMURF1;NOG;PPM1A;UBE2D3;HDAC1;PPP1R15A;TGIF1,CD4_naive_Tcm
prerank,Wnt-beta Catenin Signaling,-0.45929192903075894,-1.6330574281867165,0.014767932489451477,0.010919865499217632,0.081,20/37,25.17%,TP53;NKD1;HDAC2;MAML1;GNAI1;LEF1;AXIN2;ADAM17;FZD1;NOTCH1;DLL1;NCSTN;HEY2;KAT2A;TCF7;SKP2;JAG2;CSNK1E;MYC;AXIN1,CD4_naive_Tcm
prerank,UV Response Up,-0.36343312204481737,-1.6101473947162734,0.0,0.01193195059426707,0.095,49/131,19.18%,DGAT1;IGFBP2;BAK1;AP2S1;RPN1;STARD3;ARRB2;ABCB1;YKT6;KLHDC3;POLE3;CNP;NTRK3;CASP3;CA2;DDX21;MARK2;FKBP4;BID;PSMC3;PRKCD;RASGRP1;STK25;ALAS1;FURIN;BTG3;CEBPG;CDC34;PDAP1;WIZ;PPIF;FEN1;AGO2;CDC5L;HSPA13;CHKA;BCL2L11;ATP6V1F;HYAL2;NXF1;PPAT;TARS1;TAP1;TFRC;PLCL1;NFKBIA;NAT1;E2F5;CDK2,CD4_naive_Tcm
prerank,Apical Junction,-0.3489902804864643,-1.5875534404970302,0.004576659038901602,0.012817525052435328,0.106,59/140,25.42%,MAP3K20;EVL;JUP;ARPC2;ACTN1;ADAM23;FYB1;MAPK11;PIK3R3;GRB7;MAP4K2;PLCG1;PFN1;MSN;AKT2;GNAI1;IRS1;SYK;EPB41L2;PTEN;VAV2;RSU1;CDK8;NEGR1;ARHGEF6;SKAP2;PTPRC;PTK2;RHOF;MDK;TUBG1;B4GALT1;AMH;CDH4;BMP1;NEXN;NF2;WASL;MPZL1;MYH9;RAC2;PECAM1;ACTG1;SRC;HADH;GNAI2;CADM2;ACTB;TRO;CNN2;RASA1;ADAM9;LAYN;FSCN1;TSC1;MVD;ACTN4;TAOK2;EXOC4,CD4_naive_Tcm
prerank,heme Metabolism,-0.33720559705661013,-1.5555542228034138,0.0,0.01645029953253732,0.14,60/166,21.10%,EPB41;MBOAT2;GAPVD1;DAAM1;CTNS;HDGF;TFDP2;BNIP3L;PPP2R5B;GLRX5;FECH;TOP1;RANBP10;NCOA4;BMP2K;UCP2;CA2;FBXO34;AGPAT4;USP15;LPIN2;FOXO3;GMPS;SLC2A1;KDM7A;CAT;GCLC;PGLS;BPGM;SMOX;MARK3;NNT;GDE1;ISCA1;NUDT4;PSMD9;NR3C1;KLF3;MOSPD1;MXI1;CTSB;RCL1;DCAF11;CCDC28A;OPTN;SIDT2;TCEA1;ATP6V0A1;DCUN1D1;TFRC;ATG4A;DCAF10;SNCA;FOXJ2;TMEM9B;SLC66A2;RBM5;MPP1;RNF123;AQP3,CD4_naive_Tcm
prerank,TNF-alpha Signaling via NF-kB,-0.3250291557995896,-1.5124238057273327,0.002380952380952381,0.02237240736425076,0.19,60/169,25.12%,ATP2B1;CCRL2;ABCA1;MARCKS;KLF10;PMEPA1;SPSB1;CD83;EFNA1;IL23A;PTPRE;IFIH1;RCAN1;DENND5A;BTG3;CXCL3;HES1;ETS2;RELB;TNIP1;JUN;TANK;B4GALT1;IL7R;NFKBIE;BIRC2;KLF6;SIK1;REL;EHD1;ZBTB10;NFAT5;STAT5A;TAP1;KLF4;DNAJB4;GEM;PLPP3;NFKBIA;NAMPT;FUT4;RIPK2;GCH1;MXD1;KDM6B;RELA;CXCL2;PDE4B;PDLIM5;PPP1R15A;TGIF1;CCL4;MAFF;SGK1;MCL1;HBEGF;IRF1;CD44;MYC;TNFAIP8,CD4_naive_Tcm
prerank,Inflammatory Response,-0.31956269917484653,-1.4333087233672428,0.004842615012106538,0.04150670313630733,0.332,56/139,24.70%,ATP2B1;CCRL2;CALCRL;RGS1;ABCA1;CHST2;SLC31A1;MSR1;GPC3;NMI;RNF144B;SELL;DCBLD2;ACVR1B;IFITM1;RASGRP1;PTPRE;ITGA5;IRF7;RHOG;ABI1;PTGIR;ATP2C1;ADRM1;TLR1;EIF2AK2;IL7R;KLF6;CCR7;ATP2A2;IFNAR1;IL4R;ADGRE1;NFKBIA;LAMP3;NAMPT;SLC31A2;PIK3R5;RIPK2;GCH1;MXD1;PSEN1;RELA;PDE4B;IL15;TNFSF10;AHR;LCK;CSF3R;RTP4;HBEGF;HIF1A;GNAI3;CD55;IRF1;MYC,CD4_naive_Tcm
prerank,Notch Signaling,-0.4318595388962664,-1.4197274006392384,0.0673469387755102,0.044558378000466095,0.374,9/27,13.23%,ST3GAL6;WNT5A;SAP30;DTX1;HES1;FZD1;NOTCH1;TCF7L2;DLL1,CD4_naive_Tcm
prerank,Interferon Gamma Response,-0.5628498780883947,-2.7405602941770657,0.0,0.0,0.0,102/171,24.09%,CD38;AUTS2;PSMB2;LAP3;CD74;IRF7;PSME2;OASL;UBE2L6;PTPN2;ISG15;GBP4;CASP4;LGALS3BP;RBCK1;GCH1;GZMA;RNF213;EPSTI1;IFI27;PARP12;IRF8;NMI;PSMB8;PSMA2;MT2A;PLSCR1;TAP1;MVP;PSME1;MYD88;SAMD9L;TRIM25;NAMPT;HELZ2;USP18;MX1;OAS2;IRF4;ADAR;IRF9;RTP4;STAT2;TNFSF10;IL7;PSMB10;PNP;JAK2;XAF1;PML;ISG20;TRIM21;CMPK2;CDKN1A;ITGB7;TAPBP;PARP14;IFI44L;NLRC5;CIITA;APOL6;HLA-A;STAT1;SAMHD1;MTHFD2;IFIT1;ARID5B;IFI35;OAS3;OGFR;VAMP8;TRIM26;LY6E;TOR1B;TNFAIP3;SP110;IRF1;EIF2AK2;CD274;BPGM;PSMB9;B2M;CASP3;PSMA3;WARS1;NUP93;IFITM2;IFIT3;CD69;EIF4E3;IL2RB;ZNFX1;IL10RA;RSAD2;PNPT1;IRF5;HLA-B;IFI44;GPR18;BST2;PFKP;VAMP5,Tfh
prerank,Interferon Alpha Response,-0.6016707710390448,-2.6142969913182275,0.0,0.0,0.0,54/91,20.63%,LAP3;CD74;IRF7;PSME2;OASL;UBE2L6;GBP2;ISG15;GBP4;LGALS3BP;IFITM1;EPSTI1;IFI27;PARP12;NMI;PSMB8;PLSCR1;TAP1;PSME1;PARP9;SAMD9L;TRIM25;OAS1;HELZ2;USP18;MX1;ADAR;IRF9;RTP4;STAT2;IL7;LAMP3;ISG20;TRIM21;CMPK2;CNP;PARP14;IFI44L;SAMD9;MOV10;IFI35;OGFR;TRIM26;LY6E;SP110;IRF1;EIF2AK2;PSMB9;B2M;PSMA3;WARS1;NCOA7;IFITM2;IFIT3,Tfh
prerank,G2-M Checkpoint,-0.534253802819741,-2.571170376177545,0.0,0.0,0.0,82/173,20.08%,SMC4;RAD23B;JPT1;TOP2A;HMGA1;BARD1;LMNB1;KIF11;HMGB3;CENPE;DR1;EZH2;CKS2;H2BC12;NUSAP1;KPNA2;KNL1;FBXO5;MAP3K20;UBE2S;TPX2;MKI67;KIF20B;SQLE;NSD2;CUL3;TOP1;KIF5B;MT2A;NASP;PRC1;CHMP1A;INCENP;PLK4;SMAD3;LBR;H2AZ2;RACGAP1;HSPA8;CHEK1;CENPF;ODF2;UCK2;PML;SYNCRIP;AURKA;KIF22;TLE3;GSPT1;MTF2;KIF15;SAP30;ORC6;CUL4A;KIF23;BRCA2;SNRPD1;KPNB1;SMARCC1;TACC3;SMC1A;CHAF1A;DBF4;CDC25B;PAFAH1B1;UBE2C;H2AX;KMT5A;ATF5;SLC7A5;HMMR;H2AZ1;BIRC5;TGFB1;HIRA;NOLC1;HNRNPD;SS18;E2F1;CDC7;SLC12A2;NDC80,Tfh
prerank,mTORC1 Signaling,-0.4801774277002471,-2.3332344254272552,0.0,0.0,0.0,95/188,23.16%,GAPDH;ELOVL5;PIK3R3;PSMA4;ACTR2;PGK1;PSMC4;BCAT1;PSMD13;SHMT2;HPRT1;TBK1;SQLE;ATP6V1D;NFKBIB;SLC6A6;LDHA;CCT6A;NFYC;PSME3;DAPP1;SEC11A;CORO1A;ITGB2;SDF2L1;NAMPT;CTSC;IFRD1;ETF1;HMGCR;LDLR;TXNRD1;EBP;RIT1;TUBG1;SLC1A4;ACLY;RPN1;GPI;IMMT;PPIA;PNP;TRIB3;TPI1;CACYBP;ATP2A2;PPP1R15A;CALR;AURKA;ARPC5L;SLC2A3;CDKN1A;YKT6;GSR;PSMD14;HSPA5;CYP51A1;PITPNB;NUFIP1;GLA;ACTR3;INSIG1;MTHFD2;PSAT1;GSK3B;ENO1;HMGCS1;G6PD;PSMC2;COPS5;SCD;SLC7A5;EEF1E1;PSMC6;GOT1;MAP2K3;SLC1A5;SLC2A1;PSMA3;WARS1;PFKL;PRDX1;TFRC;TUBA4A;DHCR7;IDI1;PHGDH;PNO1;CYB5B;STIP1;DDIT3;MCM4;IDH1;BUB1;HSPA4,Tfh
prerank,Oxidative Phosphorylation,-0.4737451088667938,-2.330601242068345,0.0,0.0,0.0,107/198,25.49%,SLC25A5;ATP5F1C;COX5A;ATP5F1E;ATP5F1B;VDAC1;ATP5MF;IDH2;TIMM8B;OGDH;UQCR10;NDUFB6;ATP6V0B;COX7B;ATP5MC3;CYC1;NDUFS6;CPT1A;NDUFA6;NDUFC2;ETFA;ATP6V1F;UQCRC1;ETFB;COX6A1;MDH2;NDUFA9;ATP6V1D;NDUFS3;COX6B1;UQCRH;LDHA;PDP1;NNT;SLC25A20;MFN2;COX10;NDUFA2;ATP5PF;UQCRQ;UQCRC2;MRPS15;ACAA2;SDHB;COX6C;ALAS1;NDUFA7;MRPS11;VDAC2;GPI;IMMT;ATP5PB;PDHB;NDUFB2;TIMM13;HSD17B10;BDH2;NDUFS7;HADHB;NDUFB3;ISCA1;MRPL15;CS;FDX1;PRDX3;COX8A;ECH1;NDUFA1;MRPS12;CYCS;UQCRFS1;RETSAT;COX5B;ECI1;ATP5ME;IDH3B;NDUFAB1;TOMM22;SUCLG1;SDHC;TIMM50;HTRA2;SLC25A6;BAX;NQO2;DLD;NDUFS8;COX7A2;SLC25A3;CYB5A;ATP6V0C;BCKDHA;POLR2F;IDH1;DLST;ACADVL;MRPS22;TIMM17A;AFG3L2;TCIRG1;NDUFB5;NDUFA3;SDHD;NDUFA8;MDH1;DECR1;ATP6V1H,Tfh
prerank,Mitotic Spindle,-0.45537841963664283,-2.1851438467998348,0.0,0.0,0.0,77/169,20.13%,SMC4;CAPZB;TOP2A;LMNB1;KIF11;CENPE;PPP4R2;PCNT;SPTBN1;SEPTIN9;FLNB;EZR;NUSAP1;ROCK1;FBXO5;TPX2;FLNA;MYH9;KIF20B;RHOF;KIF5B;PRC1;BCL2L11;SPTAN1;ECT2;INCENP;NET1;CD2AP;RANBP9;PREX1;RACGAP1;EPB41;MYO1E;AKAP13;ATG4B;CENPF;PALLD;FSCN1;MARK4;ABI1;AURKA;MYH10;ARHGDIA;CKAP5;KIF22;TBCD;KIF15;TAOK2;MAPRE1;ARF6;STK38L;TLK1;BIN1;KIF23;CSNK1D;BRCA2;MYO9B;BCR;MAP1S;CDC42;SMC1A;PAFAH1B1;ARHGAP4;KATNB1;ARHGEF7;NF1;STAU1;BIRC5;WASF2;NEDD9;KPTN;NCK1;CLIP1;TUBA4A;SMC3;NDC80;YWHAE,Tfh
prerank,PI3K/AKT/mTOR  Signaling,-0.4825374592661523,-2.132198049487914,0.0,0.0,0.0,36/91,15.26%,PFN1;ARPC3;CFL1;YWHAB;PIK3R3;PPP1CA;ACTR2;AP2M1;IL2RG;PLCG1;PTPN11;RAC1;TBK1;LCK;NFKBIB;UBE2N;MYD88;DAPP1;PRKAG1;CLTC;MKNK2;RIT1;STAT2;CSNK2B;TRIB3;CALR;ARF1;PIN1;ARHGDIA;CDKN1A;GRB2;ACTR3;PTEN;GSK3B;RPS6KA1;MAPK1,Tfh
prerank,E2F Targets,-0.4291771672112761,-2.10337861168031,0.0,0.0,0.0,68/180,19.89%,SMC4;JPT1;TOP2A;HMGA1;BARD1;LMNB1;HMGB3;CENPE;EZH2;CKS2;WEE1;KPNA2;PPM1D;CTPS1;NME1;UBE2S;SNRPB;MKI67;NASP;SMC6;ING3;UBR7;PLK4;LBR;RACGAP1;HELLS;POP7;TUBG1;CHEK1;TUBB;SYNCRIP;AURKA;CDKN1A;CDKN2A;KIF22;GSPT1;DONSON;ORC6;DEK;CCNE1;BRCA2;PCNA;ASF1B;DCTPP1;GINS3;MTHFD2;PPP1R8;TACC3;SMC1A;CDC25B;RAN;SLBP;H2AX;SHMT1;CDCA8;NCAPD2;HMMR;H2AZ1;BIRC5;RNASEH2A;LYAR;BUB1B;NOLC1;HNRNPD;IPO7;TFRC;UBE2T;SMC3,Tfh
prerank,Myc Targets V1,-0.41880245335318544,-2.059879370847312,0.0,0.0,0.0,77/196,17.33%,YWHAQ;PPM1G;COX5A;PSMD8;RAD23B;PSMB2;SERBP1;STARD7;EIF4A1;VDAC1;PSMA4;UBE2L3;PSMB3;PGK1;PSMC4;KPNA2;HDGF;CYC1;SET;CTPS1;NME1;CCT2;PSMA7;HPRT1;SRPK1;PSMA2;LDHA;EIF4G2;EIF3B;EIF3J;IFRD1;ETF1;HDDC2;CCT5;POLE3;PPIA;PSMA6;CCT3;TXNL4A;PSMD3;SNRPG;SYNCRIP;TRIM28;RNPS1;GSPT1;PSMD14;RUVBL2;HNRNPR;DEK;TYMS;PRDX3;PCNA;SNRPD1;KPNB1;PSMD1;NOP16;SMARCC1;TUFM;PWP1;PCBP1;LSM2;RAN;SRSF3;DDX21;ERH;PRPF31;FAM120A;COPS5;SNRPB2;AIMP2;RRM1;CCT7;LSM7;H2AZ1;PSMC6;CCT4;NDUFAB1,Tfh
prerank,TNF-alpha Signaling via NF-kB,-0.3888003701051769,-1.8361918191969206,0.0,0.0014541558242767488,0.005,68/150,27.59%,SPSB1;ATP2B1;KLF10;DUSP2;ID2;GCH1;NFAT5;SAT1;SIK1;GEM;TAP1;MAP3K8;DUSP5;RELB;SMAD3;BCL6;NAMPT;ATF3;LDLR;PTGER4;JUNB;MCL1;TRIB1;REL;NFKB2;B4GALT1;CFLAR;NR4A3;PPP1R15A;EHD1;SLC2A3;CDKN1A;DUSP4;NR4A2;GADD45A;TIPARP;JUN;BTG3;PANX1;ZFP36;TNIP1;FOSL2;TNFAIP3;IRF1;MAP2K3;PTPRE;MAFF;ETS2;BCL2A1;NR4A1;PLEK;SERPINB8;CD69;FOSL1;MXD1;RELA;STAT5A;HBEGF;SLC2A6;IL6ST;TANK;KDM6B;YRDC;FOS;IER5;IER2;RNF19B;RHOB,Tfh
prerank,Apical Junction,-0.39243215269736487,-1.7936605113879014,0.0,0.0022371628065796134,0.01,36/113,14.28%,ARPC2;PFN1;ACTB;MSN;CNN2;PIK3R3;EVL;ACTG1;GNAI2;PLCG1;MAP3K20;FYB1;MYH9;MAPK11;RHOF;AKT2;RAC2;VASP;CAP1;TUBG1;CD99;B4GALT1;FSCN1;ZYX;MVD;MYH10;CADM2;ATP1A3;TAOK2;ADAM9;PTPRC;INSIG1;PTEN;MYL12B;ITGA2;MMP9,Tfh
prerank,TGF-beta Signaling,-0.4676296091656462,-1.7949216132587051,0.0029154518950437317,0.002423593040461248,0.01,16/46,9.41%,RHOA;PPP1CA;SPTBN1;KLF10;ID2;FURIN;FKBP1A;SKIL;SMAD3;ID1;JUNB;HDAC1;SMAD1;PPP1R15A;ENG;ID3,Tfh
prerank,Cholesterol Homeostasis,-0.44960657336544224,-1.8137861989082633,0.0029940119760479044,0.0026439196805031796,0.01,36/60,26.58%,ETHE1;ACTG1;SQLE;PLSCR1;CPEB2;CHKA;ANXA5;ATF3;HMGCR;LDLR;EBP;STX5;TRIB3;MVD;S100A11;FBXO6;ACAT2;CYP51A1;FASN;FABP5;ECH1;HMGCS1;TP53INP1;ATF5;SCD;FDPS;DHCR7;IDI1;LGALS3;PMVK;MVK;NSDHL;PCYT2;FDFT1;FADS2;CTNNB1,Tfh
prerank,Complement,-0.37077452604698113,-1.7249754049389447,0.0,0.004362467472830246,0.019,53/135,18.96%,PFN1;LAP3;PPP4C;CPM;IRF7;RHOG;RABIF;GNAI2;GNB4;CTSD;CASP4;GZMA;LCK;PLSCR1;PDP1;GNG2;CTSB;DUSP5;ANXA5;CD59;CTSC;WAS;CASP9;PRKCD;PREP;PSEN1;JAK2;GNAI3;EHD1;GNB2;MSRB1;RCE1;PIK3CG;GZMK;ADAM9;HSPA5;SIRT6;VCPIP1;GRB2;FDX1;CALM1;GNGT2;USP15;DUSP6;LYN;CALM3;TNFAIP3;IRF1;HSPA1A;MAFF;PSMB9;RNF4;CASP3,Tfh
prerank,IL-6/JAK/STAT3 Signaling,-0.4328209060513586,-1.708530133130523,0.009836065573770493,0.004847186080922496,0.023,17/55,12.46%,CD38;ITGA4;PTPN2;IL2RG;BAK1;PTPN11;MAP3K8;CXCL13;MYD88;TYK2;IRF9;STAT2;IL7;IL12RB1;GRB2;STAT1;JUN,Tfh
prerank,Xenobiotic Metabolism,-0.3709804090074257,-1.6916556915117518,0.0,0.005132314673917937,0.028,45/111,23.54%,ELOVL5;IGFBP4;MAN1A1;BCAT1;SHMT2;ID2;GCH1;HPRT1;IRF8;HES6;MT2A;SLC35D1;SLC6A6;GCNT2;SAR1B;ALAS1;PSMB10;ATP2A2;AHCY;ASL;DDAH2;GSR;NPC1;PYCR1;SERTAD1;ECH1;ALDH9A1;ADH5;ACP2;RETSAT;PGD;SLC1A5;ETS2;PTS;NQO1;LPIN2;CAT;TKFC;CROT;ARPP19;MTHFD1;CYB5A;UGDH;IDH1;SLC35B1,Tfh
prerank,Allograft Rejection,-0.3605226436819961,-1.6945365853077743,0.0,0.005453084341037809,0.028,62/153,20.92%,CD74;CD7;IRF7;CD3D;GBP2;IL2RG;BCAT1;CXCR3;GZMA;NME1;FLNA;FYB1;CSK;KLRD1;EIF3A;IRF8;LCK;EIF4G3;CD79A;UBE2N;TAP1;CXCL13;IL27RA;CD3G;ITGB2;EIF3J;WAS;IRF4;IL7;PSMB10;ITGAL;JAK2;HLA-DRA;TRAT1;ABI1;F2R;IL12RB1;CDKN2A;HCLS1;TAPBP;HLA-A;STAT1;SIT1;PTPRC;MMP9;ETS1;CD2;IL16;LYN;SRGN;TGFB1;CAPG;B2M;CD28;EIF5A;WARS1;NCK1;AARS1;TAP2;IL2RB;PRF1;ELF4,Tfh
prerank,heme Metabolism,-0.3317927881300565,-1.5768798359723373,0.0,0.013572121026582989,0.078,57/148,20.64%,ACP5;UCP2;BMP2K;HDGF;PPP2R5B;GYPC;TMEM9B;TOP1;SLC30A1;OPTN;GLRX5;PGLS;PSMD9;CTSB;NNT;BSG;EPB41;CTNS;MARCHF2;TSPAN5;SEC14L1;GDE1;NCOA4;TMCC2;NARF;FBXO34;BLVRA;ISCA1;AGPAT4;UBAC1;TENT5C;AQP3;LRP10;SLC10A3;USP15;YPEL5;KLF3;PPOX;DAAM1;SLC66A2;GAPVD1;RNF123;SYNJ1;RNF19A;MARK3;MAP2K3;BPGM;DCAF11;SLC2A1;RANBP10;FECH;HTRA2;RBM5;TFRC;KDM7A;LPIN2;CAT,Tfh
