,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
15,prerank,TNF-alpha Signaling via NF-kB,-0.2943004075679919,-1.4378453656065469,0.0032258064516129032,0.04361636899463992,0.26,66/169,24.22%,GPR183;DENND5A;TAP1;CCRL2;GCH1;SNN;IFIH1;TNFAIP3;PTGS2;NR4A3;TIPARP;PANX1;TNIP1;RIPK2;PDE4B;PTGER4;CCL4;GADD45A;MAP2K3;BCL3;TNFSF9;NFAT5;SPHK1;ATP2B1;TLR2;ZFP36;SERPINE1;IL7R;SIK1;MCL1;MAP3K8;KLF4;IRS2;SLC2A3;EFNA1;DUSP5;PFKFB3;FUT4;JAG1;PLK2;B4GALT1;VEGFA;REL;BTG3;PMEPA1;MYC;HBEGF;TNIP2;STAT5A;PHLDA2;FOSL2;BCL2A1;JUNB;IRF1;PLEK;CEBPD;RELA;NAMPT;DUSP4;DUSP2;IL15RA;BCL6;TSC22D1;SGK1;ABCA1;B4GALT5
16,prerank,Inflammatory Response,-0.3020271621735562,-1.427539543738606,0.00641025641025641,0.045006823710912004,0.282,47/136,24.15%,IRF7;CALCRL;GPR183;LY6E;CCR7;CCRL2;GCH1;NOD2;CHST2;EIF2AK2;NMI;BST2;IFITM1;RGS1;ATP2C1;RHOG;LYN;SLC4A4;RIPK2;PDE4B;PTGER4;TNFSF9;SPHK1;ATP2B1;TLR2;CXCR6;SERPINE1;IL7R;GP1BA;RTP4;TNFSF10;SEMA4D;MYC;HBEGF;GNA15;IRF1;IL10;SLC1A2;IFNAR1;LTA;RELA;CD55;SLAMF1;NAMPT;IL15RA;KIF1B;ABCA1
17,prerank,DNA Repair,-0.29806365384816796,-1.422337011219587,0.002976190476190476,0.04416738510511307,0.293,58/143,27.66%,CMPK2;PDE6G;RFC3;SRSF6;PCNA;ZWINT;TYMS;RALA;ADA;HPRT1;POLA1;RFC5;NELFCD;TAF6;POLR2A;RAD51;POLH;SAC3D1;PDE4B;POLR2G;PRIM1;CANT1;VPS37B;VPS28;ELL;POM121;POLD1;ELOA;RAE1;REV3L;GTF3C5;POLR2H;DGCR8;POLD3;DUT;DDB1;POLD4;SSRP1;NELFB;ARL6IP1;AK1;POLB;RPA3;RFC2;SDCBP;POLR2J;LIG1;ALYREF;ERCC4;RAD52;NME1;RBX1;TARBP2;DCTN4;ITPA;NPR2;GMPR2;GTF2F1
18,prerank,Complement,-0.2913872452108149,-1.4141354657199698,0.00558659217877095,0.045128793422865694,0.315,51/154,20.99%,GNB4;IRF7;PLSCR1;JAK2;PREP;GZMB;PLA2G4A;LAP3;WAS;TIMP2;CALM3;TNFAIP3;DOCK10;USP15;CASP10;RHOG;PIK3CG;CASP4;PDP1;PSMB9;GP9;XPNPEP1;APOBEC3F;CASP9;LYN;FCER1G;CTSB;RABIF;ERAP2;PPP2CB;GNGT2;GNG2;PPP4C;KCNIP2;GNB2;SERPINE1;GP1BA;CD40LG;CTSS;DUSP5;FYN;CASP7;PIM1;HSPA5;GATA3;RNF4;CASP3;DUSP6;HSPA1A;IRF1;PLEK
19,prerank,TGF-beta Signaling,-0.349045055714251,-1.3799703164235662,0.052770448548812667,0.056272973420318735,0.392,20/48,23.91%,ENG;SMAD1;HDAC1;FKBP1A;BCAR3;CTNNB1;SERPINE1;UBE2D3;THBS1;APC;ID3;PPP1CA;PMEPA1;FNTA;RHOA;JUNB;TRIM33;SKIL;HIPK2;XIAP
20,prerank,Spermatogenesis,-0.3170012281660338,-1.3780320229681557,0.04456824512534819,0.05466682489764433,0.4,18/77,9.23%,ZC3H14;CAMK4;KIF2C;SCG5;NCAPH;EZH2;NEK2;CDK1;CDKN3;BUB1;GFI1;TKTL1;IL12RB2;CCNB2;TTK;PGS1;DMC1;TALDO1
21,prerank,Apoptosis,-0.28651874431036717,-1.3678687994619894,0.01488095238095238,0.05676818879216079,0.424,48/136,20.92%,CD38;PTK2;TOP2A;TAP1;CCND2;LEF1;FASLG;GCH1;PPP2R5B;TIMP2;BRCA1;GSR;DFFA;ADD1;ISG20;ROCK1;APP;SATB1;HMOX1;CASP4;CASP9;CASP2;CTNNB1;HMGB2;VDAC2;RETSAT;GADD45A;FDXR;GPX1;PDCD4;SPTAN1;CDK2;CASP6;BAX;MCL1;PSEN2;WEE1;BID;CASP7;BTG3;TNFSF10;DDIT3;CASP3;IFITM3;PAK1;GNA15;PRF1;IRF1
22,prerank,Myogenesis,0.3118676919631455,1.344807603714049,0.03828483920367534,0.28985597411889136,0.756,16/120,6.47%,LARGE1;SVIL;SORBS3;IGFBP3;LAMA2;MAPRE3;CDH13;FKBP1B;DMPK;PRNP;ADCY9;CNN3;FXYD1;PFKM;ADAM12;NCAM1
23,prerank,Glycolysis,-0.2765269700288857,-1.3300043915359356,0.02531645569620253,0.07284918250325002,0.524,48/152,21.09%,HDLBP;NASP;CHST12;RBCK1;PGM2;CHST2;CDK1;PSMC4;FKBP4;ISG20;MED24;DEPDC1;ME2;TKTL1;ALDH9A1;FUT8;HMMR;SLC16A3;HK2;STMN1;TALDO1;CHPF;EFNA3;PPP2CB;COPB2;TGFA;CASP6;MIF;GCLC;KIF20A;GMPPA;IRS2;TPI1;PGK1;AGRN;ENO1;B4GALT1;VEGFA;HSPA5;CLN6;HS2ST1;ALG1;POLR3K;LDHA;GALK2;MDH1;G6PD;DPYSL4
24,prerank,Estrogen Response Late,-0.2796876724426922,-1.3228359842585178,0.039886039886039885,0.07521819105874583,0.551,38/126,20.08%,IDH2;JAK2;CD9;CLIC3;TOP2A;UGDH;PTGER3;STIL;JAK1;RBBP8;TSPAN13;SLC27A2;HPRT1;FKBP4;CDC6;ISG20;OPN3;CDC20;SLC1A4;PPIF;PLK4;NRIP1;AFF1;PDCD4;ZFP36;GINS2;XRCC3;KIF20A;KLF4;RNASEH2A;ADD3;MYB;BTG3;IGFBP4;SLC29A1;SLC7A5;DNAJC1;TST
