"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","sig","nhood_annotation"
0.132221069610976,11.0306370460876,3.00556741229506,0.0829794848374898,0.421421804010793,43,0.426233776490975,FALSE,"CD8 Tem"
0.059061045500035,10.8055355066169,0.838118226559923,0.395172799036879,0.764815867885444,44,0.765943574243113,FALSE,"CD8 Tem"
0.0778022831079157,10.8066827165769,1.41772663884539,0.234628769471767,0.612086221073138,45,0.61480528545715,FALSE,"CD8 Tem"
0.101161214745819,10.905861895741,1.24455005586471,0.464388663210409,0.819063963819344,46,0.819557171665809,FALSE,"CD8 Tem"
0.131740840117222,10.9453008943821,2.47147619721416,0.115929581067395,0.484881728007604,47,0.489453945461803,FALSE,"CD8 Tem"
0.232775688353865,10.8191778880307,10.0140402350234,0.00155359898787847,0.0882163143805251,48,0.0917227238134571,TRUE,"CD8 Tem"
-0.0998879872570829,10.8765779562292,1.32227663023777,0.250184380493215,0.629317227514301,49,0.632364604180039,FALSE,"CD8 Tem"
0.124224865465006,10.8444851901715,2.72746544235298,0.0986362828799081,0.451537956064367,50,0.456707389831132,FALSE,"CD8 Tem"
0.102661835325044,10.8463892767972,2.15525962423067,0.319417793233776,0.701895916073778,51,0.703930188370752,FALSE,"CD8 Tem"
0.0646402648599986,10.820922411897,0.704902796112351,0.42242500641867,0.787138904187995,52,0.787917174217049,FALSE,"CD8 Tem"
0.0916035575040999,10.9794512228251,1.19310016226017,0.274705591207178,0.655544230222979,53,0.65835908217154,FALSE,"CD8 Tem"
0.091911642352077,10.9125218059609,1.38654198662644,0.238990459388628,0.616958181225885,54,0.620047430319559,FALSE,"CD8 Tem"
0.146777387295955,10.8724605102373,3.76907463925697,0.052209024063485,0.356203253070932,55,0.360886959159347,FALSE,"CD8 Tem"
0.0657748259657457,10.888519088717,0.721584934012076,0.395624887403299,0.764815867885444,56,0.765943574243113,FALSE,"CD8 Tem"
0.152272086119268,10.8250730771276,3.65083302797245,0.180160667229009,0.569244064729701,57,0.573224667866289,FALSE,"CD8 Tem"
0.147957638515964,10.929497556501,5.01600976034375,0.348702464688284,0.725969186779412,58,0.727701501103562,FALSE,"CD8 Tem"
0.133967204935841,10.7708180050402,3.75664217290517,0.0525986218153554,0.357459160344069,59,0.362164490757729,FALSE,"CD8 Tem"
0.111403023878048,10.8618195069042,2.10956834762788,0.157789619848816,0.542008509539767,60,0.546749045700534,FALSE,"CD8 Tem"
0.0818601981243245,10.823813872619,1.30468177516903,0.416631382541823,0.78363797275232,61,0.784412444247541,FALSE,"CD8 Tem"
0.00768924363086446,11.3256142209094,0.00204019242900391,0.963973027045202,0.999555952465987,62,0.99933775641114,FALSE,"CD8 Tem"
0.0875958451710769,11.0319351024793,1.45901578666197,0.255041863155039,0.633653688853678,63,0.636412716897378,FALSE,"CD8 Tem"
0.172753811167061,11.116392911343,4.92249650305701,0.0265095954414052,0.27521457231691,64,0.280282142573563,FALSE,"CD8 Tem"
0.101590458014234,11.2099420020294,1.41542784945164,0.23415794409624,0.611698146844228,65,0.614404520702286,FALSE,"CD8 Tem"
-0.0187429145303898,10.9998498542732,0.115923096715897,0.85611683879825,0.99428967969476,66,0.993016433540451,FALSE,"CD8 Tem"
0.067372525166785,11.020288254068,0.820744382810864,0.647442410373832,0.927632396570189,67,0.927184458408043,FALSE,"CD8 Tem"
-0.00381401684845475,10.8610766762927,0.0321738593381218,0.857646678280752,0.99428967969476,68,0.993016433540451,FALSE,"CD8 Tem"
0.169327854436937,10.825618769804,4.78391170542809,0.321434336398128,0.70280581713568,69,0.704800742800634,FALSE,"CD8 Tem"
0.0399231393841183,10.8628034068136,0.663082860183443,0.415474039225778,0.78363797275232,70,0.784412444247541,FALSE,"CD8 Tem"
0.2481905084768,11.0500752851509,7.50855601148267,0.00614085832629307,0.165093248991844,71,0.168622093553773,FALSE,"CD8 Tem"
0.0431553867415263,10.9133468011138,0.31577694737633,0.574156898183672,0.891323008495414,72,0.891318899028474,FALSE,"CD8 Tem"
0.105986498711863,10.9039858094554,1.73026220964231,0.1883779686513,0.575276383583188,73,0.579210655333158,FALSE,"CD8 Tem"
0.0102721138085948,11.2318565794092,0.0234843243275312,0.878204371485225,0.998052981074555,74,0.997196667792019,FALSE,"CD8 Tem"
0.0916276168947326,10.7892221377685,2.09612504473266,0.190311779517105,0.576263077170609,75,0.580113962772058,FALSE,"CD8 Tem"
-0.0213647161331828,10.9048353179567,0.0662131445804586,0.952349304615689,0.998155886516222,76,0.997808704959348,FALSE,"CD8 Tem"
0.173301564767218,10.8219856042208,5.34884878256246,0.0207363285784906,0.242705906983609,77,0.248523388346185,FALSE,"CD8 Tem"
-0.137260622303474,10.925782650715,3.15150456000314,0.0758575480275178,0.409841615005976,78,0.414535986255393,FALSE,"CD8 Tem"
0.0755165430439465,11.1078571098357,0.93710983159676,0.33302265928118,0.708549125488001,79,0.710373330162297,FALSE,"CD8 Tem"
0.0440564111067095,10.9814335019951,0.368631706588154,0.929450615551952,0.998052981074555,80,0.997419013883782,FALSE,"CD8 Tem"
0.0796116129173063,11.0335186926839,0.963663180796874,0.326266100906216,0.70507048675377,81,0.707138407969623,FALSE,"CD8 Tem"
0.150105584962433,10.904651448359,3.87396577552754,0.049041022109624,0.348293198651819,82,0.353371105917642,FALSE,"CD8 Tem"
0.0815074895700659,10.9953224459253,0.996016487324714,0.606234132948074,0.907205583121459,83,0.907224891322566,FALSE,"CD8 Tem"
0.0655531801949763,10.9984406707969,0.668162153755097,0.413693456435902,0.782782075018148,84,0.783467005840366,FALSE,"CD8 Tem"
0.0840783275463176,10.8047154639529,2.41084982317458,0.276108987338548,0.657880584073558,85,0.660682406314747,FALSE,"CD8 Tem"
0.073769155883239,11.0910105202748,1.1233982826717,0.289188361219714,0.671500283591059,86,0.674185261248969,FALSE,"CD8 Tem"
0.0997089372042296,10.9046599432481,1.83238071682766,0.175847167951995,0.564550528102396,87,0.568476638799847,FALSE,"CD8 Tem"
